Date,site_id,PAR,t_max,t_min,rainfall_mm
01/09/2016,Penglais,15830.189,18.9021,10.87601,2.4
02/09/2016,Penglais,9637.447,17.34124,13.57959,1.1
03/09/2016,Penglais,3861.196,17.88529,11.80612,16.6
04/09/2016,Penglais,7752.151,16.62508,13.5927,1.7
05/09/2016,Penglais,2664.469,18.48425,13.43466,13.5
06/09/2016,Penglais,6733.963,20.82043,17.31572,0.1
07/09/2016,Penglais,17083.737,24.61237,15.90266,0
08/09/2016,Penglais,16369.558,18.68882,13.24863,6.3
09/09/2016,Penglais,8021.403,18.59278,13.49459,8.9
10/09/2016,Penglais,15730.591,17.99669,10.28837,0.4
11/09/2016,Penglais,17973.328,17.91741,8.624101,0.1
12/09/2016,Penglais,8714.044,20.83936,14.77009,0
13/09/2016,Penglais,7011.776,21.9154,14.72617,2.4
14/09/2016,Penglais,17627.86,27.53889,13.84924,0
15/09/2016,Penglais,11421.936,20.39351,12.59872,0
16/09/2016,Penglais,13273.6,15.4912,12.63651,0
17/09/2016,Penglais,17526.868,17.11466,7.899379,0
18/09/2016,Penglais,9062.9,17.27233,6.312836,1.5
19/09/2016,Penglais,7468.363,16.13942,5.985615,1.4
20/09/2016,Penglais,14709.795,16.55081,6.039908,0
21/09/2016,Penglais,8173.301,17.62843,7.498625,0.2
22/09/2016,Penglais,15313.936,16.26196,9.003035,7.1
23/09/2016,Penglais,14803.077,17.18732,9.266268,0.3
24/09/2016,Penglais,8496.954,18.70261,13.10717,4.8
25/09/2016,Penglais,11687.978,15.27693,9.848271,7.2
26/09/2016,Penglais,3350.484,13.96536,9.723368,8.4
27/09/2016,Penglais,5618.695,16.61733,10.07473,0.5
28/09/2016,Penglais,2024.771,17.99413,11.85363,0.3
29/09/2016,Penglais,11912.081,15.6756,10.95351,3.3
30/09/2016,Penglais,12686.477,15.15494,7.825562,2.5
01/10/2016,Penglais,8142.974,13.71351,7.663935,15.9
02/10/2016,Penglais,15683.915,15.93724,3.480881,0.1
03/10/2016,Penglais,15007.064,16.9702,6.821839,0
04/10/2016,Penglais,8260.688,16.46704,9.2994,0
05/10/2016,Penglais,14828.201,18.22283,8.001785,0
06/10/2016,Penglais,12261.26,15.717,3.337868,0
07/10/2016,Penglais,3683.054,13.83893,4.710616,0
08/10/2016,Penglais,6578.325,15.74289,7.756958,0
09/10/2016,Penglais,8758.72,15.3098,3.068666,0
10/10/2016,Penglais,9137.469,12.49216,2.492743,0
11/10/2016,Penglais,10739.469,16.0836,2.261095,0
12/10/2016,Penglais,11018.401,17.35679,6.248959,0
13/10/2016,Penglais,9165.359,15.44519,4.277815,0
14/10/2016,Penglais,7394.95,13.38032,2.677182,0
15/10/2016,Penglais,7686.286,14.05438,7.644073,0.9
16/10/2016,Penglais,7348.601,14.26589,9.692019,5.1
17/10/2016,Penglais,7872.715,13.89663,10.38733,2.9
18/10/2016,Penglais,7464.34,11.56927,8.880905,2.8
19/10/2016,Penglais,7019.785,12.7135,4.462691,0.1
20/10/2016,Penglais,6168.17,12.71052,4.392099,0
21/10/2016,Penglais,9839.972,13.82103,3.577473,0
22/10/2016,Penglais,5400.729,13.95658,2.361889,0
