Date,site_id,PAR,t_max,t_min,rainfall_mm
21/05/2011,BSBEC,3.578456967,15.54,6.86,6
22/05/2011,BSBEC,6.8370432527,13.41,8.48,0
23/05/2011,BSBEC,5.2432290989,12.53,9.03,6.2
24/05/2011,BSBEC,10.5148934505,12.8,7.208,0
25/05/2011,BSBEC,8.8678341099,16.81,5.83,4.2
26/05/2011,BSBEC,2.8026332308,11.03,8.98,0.4
27/05/2011,BSBEC,8.4003578901,12.35,8.02,5.6
28/05/2011,BSBEC,5.775836044,13.1,10.01,0.6
29/05/2011,BSBEC,2.302722989,12.56,10.54,8.4
30/05/2011,BSBEC,5.8257280879,12.51,8.12,0
31/05/2011,BSBEC,9.4202972308,13.37,7.754,0
01/06/2011,BSBEC,8.3292116044,15.24,7.077,0
02/06/2011,BSBEC,12.0768305934,20.14,11.15,0
03/06/2011,BSBEC,12.0312553846,25.31,10.89,0
04/06/2011,BSBEC,11.7785662418,25.02,11.15,0
05/06/2011,BSBEC,6.929226989,17.42,11.33,0
06/06/2011,BSBEC,9.0938484396,12.84,6.789,2
07/06/2011,BSBEC,8.3368143297,14.36,7.778,6.6
08/06/2011,BSBEC,6.3402654066,13.37,9.01,0.6
09/06/2011,BSBEC,9.8467619341,13.35,7.309,0
10/06/2011,BSBEC,9.4912441319,14.65,5.426,6.6
11/06/2011,BSBEC,10.8769624615,14.14,3.598,5.6
12/06/2011,BSBEC,2.0876613626,15.15,3.961,19.4
13/06/2011,BSBEC,6.191370989,15.08,9.75,0
14/06/2011,BSBEC,10.4555757363,19.15,6.401,0
15/06/2011,BSBEC,2.302002989,15.37,9.82,4.2
16/06/2011,BSBEC,9.1900016703,14.55,9.2,0
17/06/2011,BSBEC,3.8794327912,13.15,9.63,9.2
18/06/2011,BSBEC,5.9729309011,14.13,10.95,0
19/06/2011,BSBEC,7.7937404835,15.28,8.2,0
20/06/2011,BSBEC,8.0876856264,18.26,5.058,13.8
21/06/2011,BSBEC,3.1798174945,15.42,12.76,9
22/06/2011,BSBEC,5.0687596484,15.17,12.88,4
23/06/2011,BSBEC,8.3077405714,14.79,11.59,0
24/06/2011,BSBEC,4.963752,13.04,9.5,15.4
25/06/2011,BSBEC,1.4824570549,15.61,13.32,0
26/06/2011,BSBEC,11.4595745934,25.45,12.64,0
27/06/2011,BSBEC,6.6748501978,18.7,11.97,0
28/06/2011,BSBEC,10.2240102857,17.32,8.26,0
29/06/2011,BSBEC,9.5811214945,15.12,9.82,0
30/06/2011,BSBEC,8.5010178462,15.65,9.2,0
01/07/2011,BSBEC,9.1746094945,17.31,8.33,0
02/07/2011,BSBEC,10.9682845714,19.17,6.375,0
03/07/2011,BSBEC,11.3040079121,21.86,7.722,0
04/07/2011,BSBEC,9.7130792967,23.62,11.17,2.2
05/07/2011,BSBEC,4.9411487473,18.1,11.45,3.6
06/07/2011,BSBEC,5.5054570549,15.89,11.02,18.4
07/07/2011,BSBEC,5.176959033,16.27,10.9,4.4
08/07/2011,BSBEC,6.207044044,16.66,10.6,4.2
09/07/2011,BSBEC,9.1793076923,18.17,12.21,0
10/07/2011,BSBEC,5.3194517802,17.66,11.44,1.2
11/07/2011,BSBEC,10.1586509011,19.66,10.19,0
12/07/2011,BSBEC,7.2879729231,19.36,11.76,0
13/07/2011,BSBEC,10.2997131429,18.55,9.85,0
14/07/2011,BSBEC,11.887757011,18.34,7.445,0
15/07/2011,BSBEC,4.9465764396,18.14,11.11,4
16/07/2011,BSBEC,5.1822276923,15.66,12.68,9.4
17/07/2011,BSBEC,1.9183379341,14.29,11.87,8.2
18/07/2011,BSBEC,1.3726863297,13.08,11.8,8.8
19/07/2011,BSBEC,3.5526255824,14.55,12.61,0
20/07/2011,BSBEC,9.634880967,17.46,11.31,0.8
21/07/2011,BSBEC,4.4957092747,17.71,8.84,0
22/07/2011,BSBEC,5.7825763516,15.98,11.21,0
23/07/2011,BSBEC,10.5965667692,16.21,6.603,0
24/07/2011,BSBEC,7.8500990769,16.47,10.93,0
25/07/2011,BSBEC,7.7301652747,17.45,10.78,0
26/07/2011,BSBEC,11.2066330549,19.87,10.42,0
27/07/2011,BSBEC,11.1446442198,21.81,10.78,0
28/07/2011,BSBEC,4.5899928791,17.36,12.46,0
29/07/2011,BSBEC,7.718187956,20.26,13.21,0
30/07/2011,BSBEC,4.1476794725,19.6,12.04,0
31/07/2011,BSBEC,3.1464007912,18.88,14.37,0
01/08/2011,BSBEC,2.5847549011,17.99,14.13,5.4
02/08/2011,BSBEC,5.1969418022,18.37,12.68,0
03/08/2011,BSBEC,9.1041507692,20.75,10.28,4.4
04/08/2011,BSBEC,4.5528250549,17.69,14.12,0
05/08/2011,BSBEC,9.1124402637,18.05,10.77,0
06/08/2011,BSBEC,5.6451006593,16.73,11.34,0.6
07/08/2011,BSBEC,6.4997588571,16.81,9.76,1.8
08/08/2011,BSBEC,2.9092335824,14.96,9.3,0
09/08/2011,BSBEC,6.0200505495,16.34,10.2,0
10/08/2011,BSBEC,2.4343318681,16.86,10.98,9.8
11/08/2011,BSBEC,3.7997841758,16.86,14.37,0.6
12/08/2011,BSBEC,2.4160478242,17.47,14.75,3.8
13/08/2011,BSBEC,3.1770830769,15.96,13.26,0
14/08/2011,BSBEC,5.7769840879,17.19,12.9,0
15/08/2011,BSBEC,5.1031305495,16.98,12.09,4
16/08/2011,BSBEC,3.3350036044,16.25,9.86,0
17/08/2011,BSBEC,6.5325054066,18.73,8.98,0
18/08/2011,BSBEC,4.5253004835,19.51,8.76,0
19/08/2011,BSBEC,5.0050871209,17.58,7.954,0.6
20/08/2011,BSBEC,1.9182714725,16.76,13.52,1.8
21/08/2011,BSBEC,4.928653978,17.16,12.99,0
22/08/2011,BSBEC,7.9139725714,20.26,11.85,0.2
23/08/2011,BSBEC,6.0772573187,21.66,12.64,0
24/08/2011,BSBEC,4.1757760879,16.62,9.97,5.8
25/08/2011,BSBEC,7.3023452308,18.09,9.13,2
26/08/2011,BSBEC,5.0936613626,16.61,8.59,3.4
27/08/2011,BSBEC,3.4987134066,14.14,12.11,0.6
28/08/2011,BSBEC,5.3750072967,15.66,11.16,0.6
29/08/2011,BSBEC,5.4198031648,14.28,10.49,0
30/08/2011,BSBEC,3.6245543736,14.95,8.31,0
31/08/2011,BSBEC,6.5375984176,18.25,6.128,0
01/09/2011,BSBEC,7.8625519121,21.31,7.576,0
02/09/2011,BSBEC,3.7670597802,18.4,13.07,0
03/09/2011,BSBEC,1.3014110769,15.95,12.65,12.4
04/09/2011,BSBEC,4.3993337143,16.74,10.42,12
05/09/2011,BSBEC,4.2420010549,14.79,10.63,15.2
06/09/2011,BSBEC,1.1907842637,14.96,12.85,0
07/09/2011,BSBEC,2.4123876923,13.51,11.54,7.4
08/09/2011,BSBEC,2.0740090549,14.96,12.32,1
09/09/2011,BSBEC,1.698536967,18.11,13.53,0
10/09/2011,BSBEC,3.4185892747,18.1,13.06,5.6
11/09/2011,BSBEC,5.6311326593,16.58,12.2,7.8
12/09/2011,BSBEC,5.7343379341,16.42,12.9,0
13/09/2011,BSBEC,4.9950348132,14.42,11.91,0
14/09/2011,BSBEC,3.0884518681,13.96,11.03,1
15/09/2011,BSBEC,2.8356448352,17.03,9.95,0.4
16/09/2011,BSBEC,2.0865330989,15.72,10.76,5
17/09/2011,BSBEC,4.8220385934,14.25,10.32,16.8
18/09/2011,BSBEC,3.9737306374,14.88,10.68,1
19/09/2011,BSBEC,0.8754741099,15.15,12.75,17.4
20/09/2011,BSBEC,1.3984647033,15.22,10.69,0.4
21/09/2011,BSBEC,4.4627823297,15.1,8.96,0
22/09/2011,BSBEC,2.0633356484,15.07,10.58,2.8
23/09/2011,BSBEC,3.5451945495,16.3,10.02,0
24/09/2011,BSBEC,1.2505229011,14.66,11.73,5.8
25/09/2011,BSBEC,2.9267050549,17.34,10.59,6.2
26/09/2011,BSBEC,4.9849192088,17.83,10.87,0
27/09/2011,BSBEC,5.4880836923,21.18,11.42,0
28/09/2011,BSBEC,5.9838416703,24.95,15.61,0
29/09/2011,BSBEC,5.6291063736,24.28,15.9,0
30/09/2011,BSBEC,4.7169043516,24.78,16.8,0
01/10/2011,BSBEC,4.395618989,24.72,13.05,0
02/10/2011,BSBEC,1.4663773187,19.49,15.35,0.4
03/10/2011,BSBEC,2.2911476044,20.59,13.92,0
04/10/2011,BSBEC,3.0922362198,14.41,11.12,0
05/10/2011,BSBEC,0.6015315165,15.64,11.94,9.8
06/10/2011,BSBEC,2.4407556923,11.84,8.51,2.4
07/10/2011,BSBEC,2.6313594725,11.82,9.56,0.6
08/10/2011,BSBEC,0.6198385055,14.05,9.01,14.4
09/10/2011,BSBEC,0.5182773626,15.42,13.08,0.2
10/10/2011,BSBEC,0.7003447912,15.61,14.42,0
11/10/2011,BSBEC,1.0388049231,15.17,13.56,2.2
12/10/2011,BSBEC,0.5849382857,14.2,12.53,4.2
13/10/2011,BSBEC,1.8264263736,18.58,11.62,0.4
14/10/2011,BSBEC,1.736708044,15.97,9.35,0
15/10/2011,BSBEC,4.3037636044,16.96,7.127,0.8
16/10/2011,BSBEC,1.6566123956,13.88,9.44,1.2
17/10/2011,BSBEC,1.2293723077,13.07,6.865,10.8
18/10/2011,BSBEC,2.3994110769,10.32,7.622,1.8
19/10/2011,BSBEC,1.7684861538,9.37,3.638,4.6
20/10/2011,BSBEC,2.1124863297,10.44,3.896,0
21/10/2011,BSBEC,1.1321264176,12.27,9.14,0
22/10/2011,BSBEC,3.4036789451,12.97,8.44,1
23/10/2011,BSBEC,1.6757707253,16.53,11.8,5.6
24/10/2011,BSBEC,1.3635763516,15.35,8.93,2.4
25/10/2011,BSBEC,2.9328052747,12.78,5.078,1.4
26/10/2011,BSBEC,2.4475782857,12.24,5.018,3.4
27/10/2011,BSBEC,1.7020942418,13.28,7.278,0.2
28/10/2011,BSBEC,3.1942641758,12.82,4.129,0
29/10/2011,BSBEC,0.6500903736,13.32,6.84,3.8
30/10/2011,BSBEC,1.9221871648,15.66,11.9,1.4
31/10/2011,BSBEC,1.0042726154,15.64,9,16.2
01/11/2011,BSBEC,1.8883962198,12.52,7.975,0.2
02/11/2011,BSBEC,1.2018018462,14.11,9.35,1.8
03/11/2011,BSBEC,1.4280432527,15.98,11.04,2.8
04/11/2011,BSBEC,1.229274989,13.52,8.25,8
05/11/2011,BSBEC,2.4221939341,12.39,4.461,0
06/11/2011,BSBEC,2.7009557802,12.42,1.343,0
07/11/2011,BSBEC,1.0824646154,8.77,-0.174,0
08/11/2011,BSBEC,0.4124144176,10.31,8.49,0
09/11/2011,BSBEC,0.8814651429,12.94,9.19,3.4
10/11/2011,BSBEC,1.757194022,14.66,9.08,0
11/11/2011,BSBEC,0.7684496703,13.88,10.83,1.4
12/11/2011,BSBEC,2.0838730549,14.68,9.94,0
13/11/2011,BSBEC,1.5133537582,14.96,12.52,0
14/11/2011,BSBEC,2.0642138901,12.94,7.097,0
15/11/2011,BSBEC,2.070466022,10.56,6.704,0
16/11/2011,BSBEC,1.1373832088,9.55,5.497,1.4
17/11/2011,BSBEC,1.4428309451,11.78,6.138,0
18/11/2011,BSBEC,0.624812044,13.02,9.88,0
19/11/2011,BSBEC,1.7976366593,14.49,8.36,0
20/11/2011,BSBEC,1.1225235165,12.38,6.279,4.2
21/11/2011,BSBEC,0.6948348132,12.59,9.47,4
22/11/2011,BSBEC,1.112324044,10.19,2.977,0
23/11/2011,BSBEC,0.8473735385,11.65,3.805,0
24/11/2011,BSBEC,0.8182293626,12.9,10.31,2.2
25/11/2011,BSBEC,0.9299432967,11.38,6.855,0.4
26/11/2011,BSBEC,0.2882476484,11.46,8.33,2.8
27/11/2011,BSBEC,1.4077091868,11.71,7.258,0
28/11/2011,BSBEC,0.7337844396,12.23,6.95,0
29/11/2011,BSBEC,0.450068044,12.88,6.431,5.4
30/11/2011,BSBEC,1.1305788132,10.84,7.114,4.4
01/12/2011,BSBEC,0.9181875165,11,3.933,4.2
02/12/2011,BSBEC,0.4129864615,9.79,0.177,4.8
03/12/2011,BSBEC,0.9488365714,10.14,8.36,0
04/12/2011,BSBEC,0.3807945495,8.04,4.416,3.6
05/12/2011,BSBEC,0.697104,5.654,4.704,0
06/12/2011,BSBEC,0.2870315604,8.72,5.396,2.6
07/12/2011,BSBEC,0.8545751209,8.52,5.572,0.2
08/12/2011,BSBEC,0.1265253626,10.73,5.528,3.6
09/12/2011,BSBEC,0.9565310769,5.866,4.557,0
10/12/2011,BSBEC,0.9337513846,6.814,4.088,2
11/12/2011,BSBEC,0.2088973187,8.53,4.837,11.4
12/12/2011,BSBEC,0.9148565275,10.47,5.801,17.6
13/12/2011,BSBEC,0.7176168791,8.56,4.645,0
14/12/2011,BSBEC,0.8372191648,7.038,4.494,7.6
15/12/2011,BSBEC,0.5325175385,7.059,3.816,2.4
16/12/2011,BSBEC,0.272232,5.742,-0.462,6
17/12/2011,BSBEC,0.6859392527,5.888,-0.227,4.2
18/12/2011,BSBEC,0.9327061978,6.634,2.16,8.8
19/12/2011,BSBEC,0.195013978,9.11,4.142,11.2
20/12/2011,BSBEC,0.4855054945,9.2,6.724,7.4
21/12/2011,BSBEC,0.2619573626,11.09,9.77,0
22/12/2011,BSBEC,0.497072967,11.32,9.84,7
23/12/2011,BSBEC,0.1827280879,11.04,5.803,17.4
24/12/2011,BSBEC,0.6458423736,9.79,5.97,6.8
25/12/2011,BSBEC,0.110012044,11.86,9.89,1.6
26/12/2011,BSBEC,0.1660343736,12.09,9.51,0.8
27/12/2011,BSBEC,0.2158480879,10.06,9.11,1.2
28/12/2011,BSBEC,0.9442285714,10.07,6.644,0
29/12/2011,BSBEC,0.1704944176,8.96,6.692,4.2
30/12/2011,BSBEC,0.1855772308,10.47,6.653,11.2
31/12/2011,BSBEC,0.2399783736,11.61,9.87,0.6
