EuroPheno.stock_id,genotype,pheno_date,pseudo_rep_no,measurement_no,leaf_length_cm,leaf_width_cm,canopy_height,stem_count,base_diameter_1,base_diameter_2,stem_diam_half_height,field_flowering_score,time_taken,who,tallest_stem
81862,Mx 3524#115,17/10/2016,10,2,59,2.4,,,,,,,12:44,eey9,
81862,Mx 3524#115,17/10/2016,10,3,76,2.5,,,,,,,12:45,eey9,
81862,Mx 3524#115,17/10/2016,10,4,76,2.6,,,,,,,12:45,eey9,
81862,Mx 3524#115,17/10/2016,10,5,80,2.4,,,,,,,12:45,eey9,
81862,Mx 3524#115,17/10/2016,10,6,82,2.2,,,,,,,12:46,eey9,
81862,Mx 3524#115,17/10/2016,10,7,84,2.3,,,,,,,12:46,eey9,
81862,Mx 3524#115,17/10/2016,10,8,79,2.3,,,,,,,12:46,eey9,
81862,Mx 3524#115,17/10/2016,10,9,80,2.9,,,,,,,12:46,eey9,
81862,Mx 3524#115,17/10/2016,10,10,79,2.6,,,,,,,12:47,eey9,
81862,Mx 3524#115,17/10/2016,10,11,79,2.6,,,,,,,12:47,eey9,
81862,Mx 3524#115,17/10/2016,10,12,70,2.5,,,,,,,12:47,eey9,
81862,Mx 3524#115,17/10/2016,10,13,39,1.5,,,,,,,12:47,eey9,
81868,Mx 3542#120,17/10/2016,6,0,,,129,32,21,25,6,0,13:20,eey9,
81868,Mx 3542#120,17/10/2016,6,1,31,1.2,,,,,,,13:21,eey9,
81868,Mx 3542#120,17/10/2016,6,2,58,1.4,,,,,,,13:21,eey9,
81868,Mx 3542#120,17/10/2016,6,3,60,1.6,,,,,,,13:21,eey9,
81868,Mx 3542#120,17/10/2016,6,4,66,1.6,,,,,,,13:22,eey9,
81868,Mx 3542#120,17/10/2016,6,5,65,2,,,,,,,13:22,eey9,
81868,Mx 3542#120,17/10/2016,6,6,71,1.9,,,,,,,13:22,eey9,
81868,Mx 3542#120,17/10/2016,6,7,73,1.9,,,,,,,13:22,eey9,
81868,Mx 3542#120,17/10/2016,6,8,78,2,,,,,,,13:23,eey9,
81868,Mx 3542#120,17/10/2016,6,9,77,2,,,,,,,13:23,eey9,
81868,Mx 3542#120,17/10/2016,6,10,80,2.1,,,,,,,13:24,eey9,
81868,Mx 3542#120,17/10/2016,6,11,63,1.8,,,,,,,13:24,eey9,
81868,Mx 3542#120,17/10/2016,6,12,29,0.7,,,,,,,13:24,eey9,
81868,Mx 3542#120,18/10/2016,7,0,,,230,19,27,28,10,0,10:02,eey9,
81868,Mx 3542#120,18/10/2016,7,1,62,1.9,,,,,,,10:03,eey9,
81868,Mx 3542#120,18/10/2016,7,2,63,2.1,,,,,,,10:04,eey9,
81868,Mx 3542#120,18/10/2016,7,3,70,2.2,,,,,,,10:04,eey9,
81868,Mx 3542#120,18/10/2016,7,4,71,2.2,,,,,,,10:04,eey9,
81868,Mx 3542#120,18/10/2016,7,5,74,2.2,,,,,,,10:04,eey9,
81868,Mx 3542#120,18/10/2016,7,6,83,2,,,,,,,10:05,eey9,
81868,Mx 3542#120,18/10/2016,7,7,92,2.3,,,,,,,10:05,eey9,
81868,Mx 3542#120,18/10/2016,7,8,85,2.4,,,,,,,10:05,eey9,
81868,Mx 3542#120,18/10/2016,7,9,94,2.4,,,,,,,10:06,eey9,
81868,Mx 3542#120,18/10/2016,7,10,93,2.6,,,,,,,10:06,eey9,
81868,Mx 3542#120,18/10/2016,7,11,95,2.7,,,,,,,10:06,eey9,
81868,Mx 3542#120,18/10/2016,7,12,95,2.6,,,,,,,10:07,eey9,
81868,Mx 3542#120,18/10/2016,7,13,102,2.5,,,,,,,10:07,eey9,
81868,Mx 3542#120,18/10/2016,7,14,97,2.6,,,,,,,10:07,eey9,
81868,Mx 3542#120,18/10/2016,7,15,88,2.4,,,,,,,10:07,eey9,
81868,Mx 3542#120,18/10/2016,7,16,48,0.7,,,,,,,10:08,eey9,
81868,Mx 3542#120,18/10/2016,8,0,,,164,46,36,32,9,0,10:08,eey9,
81868,Mx 3542#120,18/10/2016,8,1,36,1.6,,,,,,,10:09,eey9,
81868,Mx 3542#120,18/10/2016,8,2,57,1.8,,,,,,,10:10,eey9,
81868,Mx 3542#120,18/10/2016,8,3,48,1.8,,,,,,,10:10,eey9,
81868,Mx 3542#120,18/10/2016,8,4,65,1.8,,,,,,,10:11,eey9,
81868,Mx 3542#120,18/10/2016,8,5,70,2,,,,,,,10:11,eey9,
81868,Mx 3542#120,18/10/2016,8,6,69,1.6,,,,,,,10:11,eey9,
81868,Mx 3542#120,18/10/2016,8,7,67,1.7,,,,,,,10:11,eey9,
81868,Mx 3542#120,18/10/2016,8,8,67,1.8,,,,,,,10:12,eey9,
81868,Mx 3542#120,18/10/2016,8,9,62,1.7,,,,,,,10:12,eey9,
81868,Mx 3542#120,18/10/2016,8,10,72,1.8,,,,,,,10:12,eey9,
81868,Mx 3542#120,18/10/2016,8,11,79,1.7,,,,,,,10:13,eey9,
81868,Mx 3542#120,18/10/2016,8,12,71,2.1,,,,,,,10:13,eey9,
81868,Mx 3542#120,18/10/2016,8,13,73,1.9,,,,,,,10:13,eey9,
81868,Mx 3542#120,18/10/2016,8,14,43,1.6,,,,,,,10:13,eey9,
81868,Mx 3542#120,18/10/2016,9,0,,,210,13,26,26,12,0,10:13,eey9,
81868,Mx 3542#120,18/10/2016,9,1,41,1.5,,,,,,,10:14,eey9,
81868,Mx 3542#120,18/10/2016,9,2,60,1.9,,,,,,,10:16,eey9,
81868,Mx 3542#120,18/10/2016,9,3,63,2.1,,,,,,,10:16,eey9,
81868,Mx 3542#120,18/10/2016,9,4,73,2.2,,,,,,,10:17,eey9,
81868,Mx 3542#120,18/10/2016,9,5,76,2,,,,,,,10:17,eey9,
81868,Mx 3542#120,18/10/2016,9,6,77,2.4,,,,,,,10:17,eey9,
81868,Mx 3542#120,18/10/2016,9,7,85,2.3,,,,,,,10:17,eey9,
81868,Mx 3542#120,18/10/2016,9,8,83,2.3,,,,,,,10:18,eey9,
81868,Mx 3542#120,18/10/2016,9,9,67,2.5,,,,,,,10:18,eey9,
81868,Mx 3542#120,18/10/2016,9,10,69,2.6,,,,,,,10:18,eey9,
81868,Mx 3542#120,18/10/2016,9,11,93,2.7,,,,,,,10:18,eey9,
81868,Mx 3542#120,18/10/2016,9,12,95,2.7,,,,,,,10:19,eey9,
81868,Mx 3542#120,18/10/2016,9,13,82,2.8,,,,,,,10:19,eey9,
81868,Mx 3542#120,18/10/2016,9,14,56,0.9,,,,,,,10:20,eey9,
81868,Mx 3542#120,18/10/2016,10,0,,,98,31,17,16,6,0,10:20,eey9,
81868,Mx 3542#120,18/10/2016,10,1,22,1.4,,,,,,,10:21,eey9,
81868,Mx 3542#120,18/10/2016,10,2,24,1.4,,,,,,,10:22,eey9,
81868,Mx 3542#120,18/10/2016,10,3,46,1.5,,,,,,,10:22,eey9,
81868,Mx 3542#120,18/10/2016,10,4,56,1.5,,,,,,,10:23,eey9,
81868,Mx 3542#120,18/10/2016,10,5,59,1.7,,,,,,,10:23,eey9,
81868,Mx 3542#120,18/10/2016,10,6,62,1.9,,,,,,,10:23,eey9,
81868,Mx 3542#120,18/10/2016,10,7,62,2,,,,,,,10:23,eey9,
81868,Mx 3542#120,18/10/2016,10,8,73,2,,,,,,,10:24,eey9,
81868,Mx 3542#120,18/10/2016,10,9,73,2.1,,,,,,,10:24,eey9,
81868,Mx 3542#120,18/10/2016,10,10,55,1.6,,,,,,,10:24,eey9,
