EuroPheno.stock_id,pheno_date,time_taken,who,pseudo_rep_no,stem_count,canopy_height,leaf_ligule,leaf_length_cm,leaf_width_cm,field_flowering_score,stem_id
101,05/08/2015,11:21,eey9,6,,,1,82.0,2.1,,
101,05/08/2015,11:21,eey9,7,,,1,92.0,2.3,,
101,05/08/2015,11:22,eey9,8,,,1,94.0,2.6,,
101,05/08/2015,11:23,eey9,9,,,0,58.0,2.7,,
101,05/08/2015,11:23,eey9,10,,,0,32.0,1.7,,
102,05/08/2015,11:23,eey9,,20,214.0,0,,,,
102,05/08/2015,11:25,eey9,1,,,0,,,,
102,05/08/2015,11:25,eey9,2,,,0,,,,
102,05/08/2015,11:25,eey9,3,,,0,,,,
102,05/08/2015,11:25,eey9,4,,,0,,,,
102,05/08/2015,11:25,eey9,5,,,0,,,,
102,05/08/2015,11:25,eey9,6,,,0,,,,
102,05/08/2015,11:25,eey9,7,,,1,72.0,2.6,,
102,05/08/2015,11:25,eey9,8,,,1,82.0,2.7,,
102,05/08/2015,11:26,eey9,9,,,1,88.0,2.4,,
102,05/08/2015,11:26,eey9,10,,,0,70.0,2.6,,
102,05/08/2015,11:27,eey9,11,,,0,45.0,2.3,,
102,05/08/2015,11:27,eey9,12,,,0,20.0,0.5,,
103,05/08/2015,11:27,eey9,,35,222.0,0,,,,
103,05/08/2015,11:29,eey9,1,,,0,,,,
103,05/08/2015,11:29,eey9,2,,,0,,,,
103,05/08/2015,11:29,eey9,3,,,0,,,,
103,05/08/2015,11:29,eey9,4,,,0,,,,
103,05/08/2015,11:30,eey9,5,,,0,,,,
103,05/08/2015,11:30,eey9,6,,,0,,,,
103,05/08/2015,11:30,eey9,7,,,1,87.0,2.6,,
103,05/08/2015,11:30,eey9,8,,,1,91.0,3.2,,
103,05/08/2015,11:30,eey9,9,,,1,92.0,3.0,,
103,05/08/2015,11:31,eey9,10,,,1,88.0,3.1,,
103,05/08/2015,11:31,eey9,11,,,0,20.0,3.0,,
103,05/08/2015,11:32,eey9,12,,,0,57.0,1.7,,
103,05/08/2015,11:32,eey9,13,,,0,27.0,1.2,,
111,05/08/2015,11:32,eey9,,56,153.0,0,,,,
111,05/08/2015,11:35,eey9,1,,,0,,,,
111,05/08/2015,11:35,eey9,2,,,0,,,,
111,05/08/2015,11:35,eey9,3,,,0,,,,
111,05/08/2015,11:35,eey9,4,,,0,,,,
111,05/08/2015,11:35,eey9,5,,,0,,,,
111,05/08/2015,11:35,eey9,6,,,1,86.0,2.1,,
111,05/08/2015,11:35,eey9,7,,,1,98.0,1.8,,
111,05/08/2015,11:36,eey9,8,,,0,83.2,2.0,,
111,05/08/2015,11:37,eey9,9,,,0,67.0,1.5,,
111,05/08/2015,11:37,eey9,10,,,0,37.0,0.5,,
112,05/08/2015,11:38,eey9,,49,152.0,0,,,,
113,05/08/2015,11:38,eey9,,62,147.0,0,,,,
113,05/08/2015,11:41,eey9,1,,,0,,,,
113,05/08/2015,11:41,eey9,2,,,0,,,,
113,05/08/2015,11:41,eey9,3,,,0,,,,
113,05/08/2015,11:41,eey9,4,,,0,,,,
113,05/08/2015,11:41,eey9,5,,,1,79.0,1.7,,
113,05/08/2015,11:43,eey9,6,,,1,95.0,1.9,,
113,05/08/2015,11:44,eey9,7,,,0,93.0,1.9,,
113,05/08/2015,11:44,eey9,8,,,0,76.0,1.7,,
113,05/08/2015,11:45,eey9,9,,,0,42.0,0.7,,
121,05/08/2015,11:45,eey9,,19,215.0,0,,,,
112,05/08/2015,11:47,eey9,1,,,0,,,,
112,05/08/2015,11:47,eey9,2,,,0,,,,
112,05/08/2015,11:47,eey9,3,,,0,,,,
112,05/08/2015,11:47,eey9,4,,,0,,,,
112,05/08/2015,11:47,eey9,5,,,0,,,,
112,05/08/2015,11:48,eey9,6,,,0,,,,
112,05/08/2015,11:48,eey9,7,,,1,88.0,2.0,,
112,05/08/2015,11:48,eey9,8,,,1,90.0,1.8,,
112,05/08/2015,11:49,eey9,9,,,0,69.0,1.5,,
112,05/08/2015,11:49,eey9,10,,,0,42.0,0.7,,
121,05/08/2015,11:53,eey9,1,,,0,,,,
121,05/08/2015,11:53,eey9,2,,,0,,,,
121,05/08/2015,11:53,eey9,3,,,0,,,,
121,05/08/2015,11:53,eey9,4,,,0,,,,
121,05/08/2015,11:54,eey9,5,,,0,,,,
121,05/08/2015,11:54,eey9,6,,,1,84.0,2.5,,
121,05/08/2015,11:54,eey9,7,,,1,60.0,2.8,,
121,05/08/2015,11:54,eey9,8,,,1,82.0,2.7,,
121,05/08/2015,11:55,eey9,9,,,1,88.0,3.0,,
121,05/08/2015,11:55,eey9,10,,,0,72.0,2.8,,
121,05/08/2015,11:56,eey9,11,,,0,42.0,0.5,,
123,05/08/2015,11:56,eey9,,17,236.0,0,,,,
123,05/08/2015,11:57,eey9,1,,,0,0.0,0.0,,
123,05/08/2015,11:58,eey9,2,,,0,0.0,0.0,,
123,05/08/2015,11:58,eey9,3,,,0,,,,
123,05/08/2015,11:58,eey9,4,,,0,,,,
123,05/08/2015,11:58,eey9,5,,,0,,,,
123,05/08/2015,11:58,eey9,6,,,0,,,,
123,05/08/2015,11:58,eey9,7,,,1,92.0,3.0,,
123,05/08/2015,11:59,eey9,8,,,1,94.0,3.0,,
123,05/08/2015,11:59,eey9,9,,,0,89.0,2.9,,
123,05/08/2015,12:00,eey9,10,,,0,72.0,3.0,,
123,05/08/2015,12:00,eey9,11,,,0,56.0,2.7,,
123,05/08/2015,12:00,eey9,12,,,0,32.0,0.3,,
122,05/08/2015,12:01,eey9,,22,212.0,0,,,,
122,05/08/2015,12:02,eey9,1,,,0,,,,
122,05/08/2015,12:02,eey9,2,,,0,,,,
122,05/08/2015,12:02,eey9,3,,,0,,,,
122,05/08/2015,12:02,eey9,4,,,0,,,,
122,05/08/2015,12:02,eey9,5,,,0,,,,
122,05/08/2015,12:02,eey9,6,,,0,,,,
122,05/08/2015,12:02,eey9,7,,,1,78.0,2.6,,
122,05/08/2015,12:03,eey9,8,,,1,89.0,2.6,,
122,05/08/2015,12:03,eey9,9,,,1,89.0,2.5,,
122,05/08/2015,12:03,eey9,10,,,1,89.0,2.9,,
122,05/08/2015,12:04,eey9,11,,,0,74.0,2.8,,
122,05/08/2015,12:04,eey9,12,,,0,51.0,2.1,,
122,05/08/2015,12:05,eey9,13,,,0,15.0,0.1,,
131,05/08/2015,12:05,eey9,,27,203.0,0,,,,
131,05/08/2015,12:08,eey9,1,,,0,,,,
131,05/08/2015,12:08,eey9,2,,,0,,,,
131,05/08/2015,12:08,eey9,3,,,0,,,,
131,05/08/2015,12:08,eey9,4,,,0,,,,
131,05/08/2015,12:08,eey9,5,,,0,,,,
131,05/08/2015,12:08,eey9,6,,,0,,,,
131,05/08/2015,12:08,eey9,7,,,1,76.0,3.2,,
131,05/08/2015,12:08,eey9,8,,,1,81.5,2.7,,
131,05/08/2015,12:09,eey9,9,,,1,63.5,2.8,,
131,05/08/2015,12:09,eey9,10,,,0,61.0,2.8,,
131,05/08/2015,12:09,eey9,11,,,0,63.0,2.8,,
131,05/08/2015,12:10,eey9,12,,,0,36.0,1.7,,
133,05/08/2015,12:10,eey9,,31,203.0,0,,,,
133,05/08/2015,12:11,eey9,1,,,0,,,,
133,05/08/2015,12:11,eey9,2,,,0,,,,
133,05/08/2015,12:11,eey9,3,,,0,,,,
133,05/08/2015,12:11,eey9,4,,,0,,,,
133,05/08/2015,12:11,eey9,5,,,0,,,,
133,05/08/2015,12:12,eey9,6,,,1,83.0,2.4,,
133,05/08/2015,12:12,eey9,7,,,1,67.0,2.5,,
133,05/08/2015,12:13,eey9,8,,,0,73.0,2.6,,
133,05/08/2015,12:13,eey9,9,,,0,44.0,2.1,,
133,05/08/2015,12:14,eey9,10,,,0,15.0,0.2,,
132,05/08/2015,12:14,eey9,,13,219.0,0,,,,
132,05/08/2015,12:15,eey9,1,,,0,,,,
132,05/08/2015,12:15,eey9,2,,,0,,,,
132,05/08/2015,12:15,eey9,3,,,0,,,,
132,05/08/2015,12:15,eey9,4,,,0,,,,
132,05/08/2015,12:15,eey9,5,,,0,,,,
132,05/08/2015,12:16,eey9,6,,,1,75.0,2.5,,
132,05/08/2015,12:16,eey9,7,,,0,85.0,2.3,,
132,05/08/2015,12:16,eey9,8,,,0,75.0,2.5,,
132,05/08/2015,12:17,eey9,9,,,0,46.0,1.9,,
132,05/08/2015,12:17,eey9,10,,,0,12.0,0.2,,
141,05/08/2015,12:19,eey9,,57,141.0,0,,,3,
141,05/08/2015,12:21,eey9,1,,,0,,,,
141,05/08/2015,12:21,eey9,2,,,0,,,,
141,05/08/2015,12:21,eey9,3,,,0,,,,
141,05/08/2015,12:21,eey9,4,,,0,,,,
141,05/08/2015,12:21,eey9,5,,,0,,,,
141,05/08/2015,12:23,eey9,6,,,0,,,,
141,05/08/2015,12:23,eey9,7,,,1,82.0,2.3,,
141,05/08/2015,12:23,eey9,8,,,1,82.0,2.3,,
141,05/08/2015,12:24,eey9,9,,,0,77.0,1.7,,
141,05/08/2015,12:24,eey9,10,,,0,49.0,1.5,,
141,05/08/2015,12:25,eey9,11,,,0,24.0,0.2,,
142,05/08/2015,12:25,eey9,,48,142.0,0,,,3,
142,05/08/2015,12:28,eey9,1,,,0,,,,
142,05/08/2015,12:28,eey9,2,,,0,,,,
142,05/08/2015,12:28,eey9,3,,,0,,,,
142,05/08/2015,12:28,eey9,4,,,0,,,,
142,05/08/2015,12:30,eey9,5,,,0,,,,
142,05/08/2015,12:30,eey9,6,,,1,81.0,2.0,,
142,05/08/2015,12:30,eey9,7,,,1,86.0,2.3,,
142,05/08/2015,12:30,eey9,8,,,0,87.0,1.9,,
142,05/08/2015,12:31,eey9,9,,,0,64.0,2.0,,
142,05/08/2015,12:31,eey9,10,,,0,43.0,1.0,,
143,05/08/2015,12:31,eey9,,51,150.0,0,,,,
143,05/08/2015,12:34,eey9,1,,,0,,,,
143,05/08/2015,12:34,eey9,2,,,0,,,,
143,05/08/2015,12:34,eey9,3,,,0,,,,
143,05/08/2015,12:35,eey9,4,,,0,,,,
143,05/08/2015,12:35,eey9,5,,,0,,,,
143,05/08/2015,12:35,eey9,6,,,0,,,,
143,05/08/2015,12:35,eey9,7,,,1,79.0,2.1,,
143,05/08/2015,12:35,eey9,8,,,0,82.0,2.0,,
143,05/08/2015,12:35,eey9,9,,,0,69.0,1.7,,
143,05/08/2015,12:36,eey9,10,,,0,48.0,1.3,,
143,05/08/2015,12:37,eey9,11,,,0,18.3,0.2,,
151,05/08/2015,12:37,eey9,,29,233.0,0,,,,
151,05/08/2015,12:39,eey9,1,,,0,,,,
151,05/08/2015,12:39,eey9,2,,,0,,,,
151,05/08/2015,12:39,eey9,3,,,0,,,,
151,05/08/2015,12:39,eey9,4,,,0,,,,
151,05/08/2015,12:39,eey9,5,,,0,,,,
151,05/08/2015,12:39,eey9,6,,,1,48.0,2.3,,
151,05/08/2015,12:39,eey9,7,,,1,86.0,2.5,,
151,05/08/2015,12:40,eey9,8,,,0,90.5,2.5,,
151,05/08/2015,12:40,eey9,9,,,0,79.0,2.6,,
151,05/08/2015,12:41,eey9,10,,,0,46.0,2.3,,
151,05/08/2015,12:41,eey9,11,,,0,18.0,0.3,,
152,05/08/2015,12:42,eey9,,33,217.0,0,,,,
152,05/08/2015,12:43,eey9,1,,,0,,,,
152,05/08/2015,12:43,eey9,2,,,0,,,,
152,05/08/2015,12:43,eey9,3,,,0,,,,
152,05/08/2015,12:43,eey9,4,,,0,,,,
152,05/08/2015,12:43,eey9,5,,,0,,,,
152,05/08/2015,12:43,eey9,6,,,0,,,,
152,05/08/2015,12:43,eey9,7,,,1,83.0,2.3,,
152,05/08/2015,12:44,eey9,8,,,1,49.0,2.0,,
152,05/08/2015,12:44,eey9,9,,,0,81.0,2.6,,
152,05/08/2015,12:44,eey9,10,,,0,65.0,2.8,,
152,05/08/2015,12:45,eey9,11,,,0,45.0,2.0,,
152,05/08/2015,12:45,eey9,12,,,0,18.0,0.1,,
153,05/08/2015,12:45,eey9,,39,208.0,0,,,,
153,05/08/2015,12:46,eey9,1,,,0,,,,
153,05/08/2015,12:46,eey9,2,,,0,,,,
153,05/08/2015,12:46,eey9,3,,,0,,,,
153,05/08/2015,12:46,eey9,4,,,0,,,,
153,05/08/2015,12:46,eey9,5,,,0,,,,
153,05/08/2015,12:47,eey9,6,,,0,,,,
153,05/08/2015,12:47,eey9,7,,,1,87.0,2.6,,
153,05/08/2015,12:47,eey9,8,,,1,94.0,2.3,,
153,05/08/2015,12:48,eey9,9,,,1,93.0,2.6,,
153,05/08/2015,12:48,eey9,10,,,0,79.0,2.8,,
153,05/08/2015,12:48,eey9,11,,,0,78.0,2.8,,
153,05/08/2015,12:49,eey9,12,,,0,53.2,1.7,,
153,05/08/2015,12:50,eey9,13,,,0,17.0,0.3,,
161,05/08/2015,12:50,eey9,,55,146.0,0,,,,
161,05/08/2015,12:53,eey9,1,,,0,,,,
161,05/08/2015,12:53,eey9,2,,,0,,,,
161,05/08/2015,12:53,eey9,3,,,0,,,,
161,05/08/2015,12:53,eey9,4,,,0,,,,
161,05/08/2015,12:53,eey9,5,,,0,,,,
161,05/08/2015,12:54,eey9,6,,,1,71.0,1.9,,
161,05/08/2015,12:54,eey9,7,,,1,80.0,2.0,,
161,05/08/2015,12:54,eey9,8,,,0,64.0,1.7,,
161,05/08/2015,12:55,eey9,9,,,0,49.0,1.3,,
161,05/08/2015,12:55,eey9,10,,,0,24.0,0.2,,
162,05/08/2015,12:55,eey9,,47,151.0,0,,,2,
162,05/08/2015,12:57,eey9,1,,,0,,,,
162,05/08/2015,12:57,eey9,2,,,0,,,,
162,05/08/2015,12:57,eey9,3,,,0,,,,
162,05/08/2015,12:57,eey9,4,,,0,,,,
162,05/08/2015,12:57,eey9,5,,,0,,,,
162,05/08/2015,12:57,eey9,6,,,0,,,,
162,05/08/2015,12:58,eey9,7,,,1,89.0,2.2,,
162,05/08/2015,12:58,eey9,8,,,1,92.0,2.1,,
162,05/08/2015,12:58,eey9,9,,,0,75.0,2.0,,
162,05/08/2015,12:58,eey9,10,,,0,54.0,1.2,,
163,05/08/2015,12:59,eey9,,82,174.0,0,,,,
163,05/08/2015,13:01,eey9,1,,,0,,,,
163,05/08/2015,13:01,eey9,2,,,0,,,,
163,05/08/2015,13:01,eey9,3,,,0,,,,
163,05/08/2015,13:01,eey9,4,,,0,,,,
163,05/08/2015,13:01,eey9,5,,,0,,,,
163,05/08/2015,13:01,eey9,6,,,1,92.0,2.5,,
163,05/08/2015,13:02,eey9,7,,,1,101.0,2.5,,
163,05/08/2015,13:02,eey9,8,,,0,97.0,2.2,,
163,05/08/2015,13:03,eey9,9,,,0,76.0,2.0,,
163,05/08/2015,13:03,eey9,10,,,0,52.0,1.0,,
163,05/08/2015,13:03,eey9,11,,,0,19.0,0.1,,
171,05/08/2015,13:05,eey9,,28,226.0,0,,,,
172,05/08/2015,13:05,eey9,,16,229.0,0,,,,
172,05/08/2015,13:06,eey9,1,,,0,,,,
172,05/08/2015,13:06,eey9,2,,,0,,,,
172,05/08/2015,13:06,eey9,3,,,0,,,,
172,05/08/2015,13:06,eey9,4,,,0,,,,
172,05/08/2015,13:06,eey9,5,,,0,,,,
172,05/08/2015,13:06,eey9,6,,,0,,,,
172,05/08/2015,13:06,eey9,7,,,0,,,,
172,05/08/2015,13:06,eey9,8,,,1,89.0,2.6,,
172,05/08/2015,13:07,eey9,9,,,1,95.0,2.7,,
172,05/08/2015,13:07,eey9,10,,,0,91.0,2.8,,
172,05/08/2015,13:08,eey9,11,,,0,52.0,2.8,,
172,05/08/2015,13:08,eey9,12,,,0,42.0,2.0,,
172,05/08/2015,13:10,eey9,13,,,0,10.7,0.1,,
171,05/08/2015,13:12,eey9,1,,,0,,,,
171,05/08/2015,13:12,eey9,2,,,0,,,,
171,05/08/2015,13:12,eey9,3,,,0,,,,
171,05/08/2015,13:12,eey9,4,,,0,,,,
171,05/08/2015,13:12,eey9,5,,,0,,,,
171,05/08/2015,13:12,eey9,6,,,0,,,,
171,05/08/2015,13:12,eey9,7,,,1,84.0,2.3,,
171,05/08/2015,13:12,eey9,8,,,1,80.0,2.4,,
171,05/08/2015,13:13,eey9,9,,,1,86.0,2.5,,
171,05/08/2015,13:14,eey9,10,,,0,50.0,2.7,,
171,05/08/2015,13:14,eey9,11,,,0,42.0,2.0,,
171,05/08/2015,13:15,eey9,12,,,0,19.0,0.8,,
173,05/08/2015,13:15,eey9,,19,220.0,0,,,,
173,05/08/2015,13:19,eey9,1,,,0,,,,
173,05/08/2015,13:19,eey9,2,,,0,,,,
173,05/08/2015,13:19,eey9,3,,,0,,,,
173,05/08/2015,13:19,eey9,4,,,0,,,,
173,05/08/2015,13:19,eey9,5,,,0,,,,
173,05/08/2015,13:19,eey9,6,,,0,,,,
173,05/08/2015,13:19,eey9,7,,,1,95.0,2.5,,
173,05/08/2015,13:19,eey9,8,,,1,97.0,2.5,,
173,05/08/2015,13:19,eey9,9,,,1,96.0,2.6,,
173,05/08/2015,13:20,eey9,10,,,0,73.0,2.9,,
173,05/08/2015,13:20,eey9,11,,,0,44.0,1.9,,
181,05/08/2015,13:20,eey9,,42,148.0,0,,,,
181,05/08/2015,13:22,eey9,1,,,0,,,,
181,05/08/2015,13:22,eey9,2,,,0,,,,
181,05/08/2015,13:22,eey9,3,,,0,,,,
181,05/08/2015,13:22,eey9,4,,,0,,,,
181,05/08/2015,13:22,eey9,5,,,0,,,,
181,05/08/2015,13:22,eey9,6,,,0,,,,
181,05/08/2015,13:22,eey9,7,,,1,80.0,2.3,,
181,05/08/2015,13:22,eey9,8,,,0,79.0,2.0,,
181,05/08/2015,13:23,eey9,9,,,0,72.0,1.6,,
181,05/08/2015,13:23,eey9,10,,,0,42.0,0.8,,
182,05/08/2015,13:26,eey9,6,,,1,96.0,2.4,,
182,05/08/2015,13:26,eey9,7,,,0,94.0,2.5,,
182,05/08/2015,13:26,eey9,8,,,0,74.0,2.0,,
182,05/08/2015,13:27,eey9,9,,,0,30.0,0.3,,
183,05/08/2015,13:27,eey9,,46,155.0,0,,,3,
183,05/08/2015,13:28,eey9,1,,,0,,,,
183,05/08/2015,13:28,eey9,2,,,0,,,,
183,05/08/2015,13:28,eey9,3,,,0,,,,
183,05/08/2015,13:28,eey9,4,,,0,,,,
183,05/08/2015,13:28,eey9,5,,,0,,,,
183,05/08/2015,13:29,eey9,6,,,0,,,,
183,05/08/2015,13:29,eey9,7,,,0,,,,
183,05/08/2015,13:29,eey9,8,,,1,95.0,2.7,,
183,05/08/2015,13:29,eey9,9,,,0,93.0,2.4,,
183,05/08/2015,13:30,eey9,10,,,0,71.0,2.2,,
183,05/08/2015,13:30,eey9,11,,,0,42.0,0.8,,
