EuroPheno.stock_id,pheno_date,time_taken,who,pseudo_rep_no,measurement_no,leaf_length_cm,leaf_width_cm,leaf_ligule,stem_count,canopy_height,stem_id,field_flowering_score
48,28/04/2015,12:00,eey9,1,4,9.8,0.9,0,,,,
48,28/04/2015,12:00,eey9,2,0,,,,30,26,1,0
48,28/04/2015,12:00,eey9,2,1,6,1.4,1,,,,
48,28/04/2015,12:02,eey9,2,2,10.6,1.4,0,,,,
48,28/04/2015,12:03,eey9,2,3,12,1.1,0,,,,
48,28/04/2015,12:03,eey9,2,4,7.5,0.3,0,,,,
48,28/04/2015,12:04,eey9,3,0,,,,24,26,1,0
48,28/04/2015,12:04,eey9,3,1,5,1,1,,,,
48,28/04/2015,12:05,eey9,3,2,12,1.1,0,,,,
48,28/04/2015,12:06,eey9,3,3,12,1.1,0,,,,
48,28/04/2015,12:06,eey9,3,4,6.5,0.3,0,,,,
50,28/04/2015,11:47,eey9,1,0,,,,41,24,1,0
50,28/04/2015,11:47,eey9,1,1,4,1,1,,,,
50,28/04/2015,11:48,eey9,1,2,14,1.2,1,,,,
50,28/04/2015,11:49,eey9,1,3,14.1,0.8,0,,,,
50,28/04/2015,11:49,eey9,1,4,4.3,0.2,0,,,,
50,28/04/2015,11:50,eey9,2,0,,,,41,24,1,0
50,28/04/2015,11:50,eey9,2,1,6.5,0.9,1,,,,
50,28/04/2015,11:52,eey9,2,2,14.3,1.1,1,,,,
50,28/04/2015,11:53,eey9,2,3,11.5,0.7,0,,,,
50,28/04/2015,11:53,eey9,2,4,4,0.3,0,,,,
50,28/04/2015,11:54,eey9,3,0,,,,51,30,1,0
50,28/04/2015,11:54,eey9,3,1,8.6,1,1,,,,
50,28/04/2015,11:55,eey9,3,2,9.4,1.3,0,,,,
50,28/04/2015,11:55,eey9,3,3,6.1,0.6,0,,,,
53,28/04/2015,12:25,eey9,1,0,,,,4,38,1,0
53,28/04/2015,12:25,eey9,1,1,8.5,1.4,1,,,,
53,28/04/2015,12:27,eey9,1,2,12.6,1.5,0,,,,
53,28/04/2015,12:27,eey9,1,3,11.8,1.2,0,,,,
53,28/04/2015,12:27,eey9,1,4,9.3,0.5,0,,,,
53,28/04/2015,12:28,eey9,2,0,,,,2,20,1,0
53,28/04/2015,12:29,eey9,3,0,,,,11,3,1,0
53,28/04/2015,12:29,eey9,3,1,15.6,1.1,1,,,,
53,28/04/2015,12:30,eey9,3,2,19,1.6,0,,,,
53,28/04/2015,12:30,eey9,3,3,14,0.5,0,,,,
57,28/04/2015,12:08,eey9,1,0,,,,5,19,1,0
57,28/04/2015,12:08,eey9,1,1,4,1,1,,,,
57,28/04/2015,12:09,eey9,1,2,14,1.1,1,,,,
57,28/04/2015,12:10,eey9,1,3,13.5,1,0,,,,
57,28/04/2015,12:10,eey9,1,4,11.5,0.3,0,,,,
57,28/04/2015,12:11,eey9,2,0,,,,5,27,1,0
57,28/04/2015,12:11,eey9,2,1,5,1,1,,,,
57,28/04/2015,12:12,eey9,2,2,10,1.3,0,,,,
57,28/04/2015,12:12,eey9,2,3,8.6,0.5,0,,,,
57,28/04/2015,12:13,eey9,3,0,,,,7,30,1,0
57,28/04/2015,12:13,eey9,3,1,6.2,0.8,1,,,,
57,28/04/2015,12:14,eey9,3,2,10.8,1,0,,,,
57,28/04/2015,12:14,eey9,3,3,9,0.7,0,,,,
61,28/04/2015,12:17,eey9,1,0,,,,18,27,1,0
61,28/04/2015,12:17,eey9,1,1,3.5,1,1,,,,
61,28/04/2015,12:19,eey9,1,2,11,1,1,,,,
61,28/04/2015,12:19,eey9,1,3,14,1.3,0,,,,
61,28/04/2015,12:19,eey9,1,4,11,0.8,0,,,,
61,28/04/2015,12:20,eey9,2,0,,,,16,23,1,0
61,28/04/2015,12:20,eey9,2,1,10.5,1,1,,,,
61,28/04/2015,12:21,eey9,2,2,12.5,1.2,0,,,,
61,28/04/2015,12:21,eey9,2,3,9,0.4,0,,,,
61,28/04/2015,12:22,eey9,3,0,,,,34,33,1,0
61,28/04/2015,12:22,eey9,3,1,4.8,1,1,,,,
61,28/04/2015,12:24,eey9,3,2,8,1.4,0,,,,
61,28/04/2015,12:25,eey9,3,3,9.3,0.5,0,,,,
35,07/05/2015,10:16,eey9,1,0,,,,18,19,2,0
35,07/05/2015,10:16,eey9,1,1,7.5,0.5,1,,,,
35,07/05/2015,10:16,eey9,1,2,8,0.5,0,,,,
35,07/05/2015,10:17,eey9,1,3,4,0.3,0,,,,
35,07/05/2015,10:17,eey9,2,0,,,,18,28,1,0
35,07/05/2015,10:17,eey9,2,2,11,1.2,0,,,,
35,07/05/2015,10:17,eey9,2,3,8,0.6,0,,,,
35,07/05/2015,10:18,eey9,2,4,5,0.2,0,,,,
35,07/05/2015,10:18,eey9,3,0,,,,29,33,1,0
35,07/05/2015,10:18,eey9,3,2,13.2,0.8,0,,,,
35,07/05/2015,10:18,eey9,3,3,4,0.5,0,,,,
36,07/05/2015,12:30,eey9,2,0,,,,3,10,1,0
36,07/05/2015,12:30,eey9,2,1,3,1.2,1,,,,
36,07/05/2015,12:31,eey9,2,2,4,0.7,0,,,,
36,07/05/2015,12:31,eey9,3,0,,,,2,18,1,0
36,07/05/2015,12:31,eey9,3,1,8,1.2,1,,,,
36,07/05/2015,12:32,eey9,3,2,6,0.3,0,,,,
39,07/05/2015,09:23,eey9,1,0,,,,5,28,1,0
39,07/05/2015,09:23,eey9,1,2,13.5,0.8,0,,,,
39,07/05/2015,09:26,eey9,1,3,11,0.5,0,,,,
39,07/05/2015,09:24,eey9,2,0,,,,6,35,1,0
39,07/05/2015,09:25,eey9,2,3,22,1.6,0,,,,
39,07/05/2015,09:26,eey9,2,4,17,0.7,0,,,,
39,07/05/2015,11:21,eey9,2,5,3,0.1,0,,,,
39,07/05/2015,09:26,eey9,3,0,,,,11,33,1,0
39,07/05/2015,09:27,eey9,3,2,13,1,0,,,,
39,07/05/2015,09:27,eey9,3,3,8,0.4,0,,,,
40,07/05/2015,09:22,eey9,1,0,,,,1,26,1,0
40,07/05/2015,09:23,eey9,1,2,9.5,1.8,0,,,,
40,07/05/2015,09:23,eey9,1,3,6,0.7,0,,,,
40,07/05/2015,11:17,eey9,3,0,,,,9,19,1,0
40,07/05/2015,11:17,eey9,3,1,11,2,1,,,,
40,07/05/2015,11:17,eey9,3,2,10.8,1.7,0,,,,
40,07/05/2015,11:18,eey9,3,3,7.5,0.7,0,,,,
44,07/05/2015,10:13,eey9,1,0,,,,4,25,1,0
44,07/05/2015,10:13,eey9,1,2,12,1.5,0,,,,
44,07/05/2015,10:14,eey9,1,3,11,1.2,0,,,,
44,07/05/2015,12:21,eey9,1,4,5,0.5,0,,,,
44,07/05/2015,10:13,eey9,2,0,,,,6,20,2,0
44,07/05/2015,10:13,eey9,2,1,12,1.4,1,,,,
44,07/05/2015,10:14,eey9,2,2,12.5,1.4,0,,,,
44,07/05/2015,10:14,eey9,2,3,11.2,1,0,,,,
44,07/05/2015,10:16,eey9,3,0,,,,6,20,2,0
44,07/05/2015,10:16,eey9,3,1,12,1.6,1,,,,
44,07/05/2015,10:16,eey9,3,2,12.5,2,0,,,,
44,07/05/2015,12:27,eey9,3,3,5.5,0.5,0,,,,
46,07/05/2015,09:28,eey9,1,0,,,,23,38,1,0
46,07/05/2015,09:29,eey9,1,2,11,1.4,0,,,,
46,07/05/2015,09:29,eey9,1,3,11.4,0.3,0,,,,
46,07/05/2015,09:30,eey9,3,0,,,,16,32,1,0
46,07/05/2015,09:30,eey9,3,2,11,1.3,0,,,,
46,07/05/2015,09:31,eey9,3,3,11.5,0.6,0,,,,
48,07/05/2015,09:33,eey9,1,0,,,,39,33,1,0
48,07/05/2015,09:34,eey9,1,2,11.5,1.4,0,,,,
48,07/05/2015,09:34,eey9,1,3,13.5,1.5,0,,,,
48,07/05/2015,09:38,eey9,1,4,14,1.2,0,,,,
48,07/05/2015,11:42,eey9,1,5,9,0.5,0,,,,
48,07/05/2015,09:34,eey9,2,0,,,,29,33,1,0
48,07/05/2015,09:35,eey9,2,2,14.8,1.5,0,,,,
48,07/05/2015,09:35,eey9,2,3,9.5,1.2,0,,,,
48,07/05/2015,09:36,eey9,2,4,10,0.3,0,,,,
48,07/05/2015,09:36,eey9,3,0,,,,25,33,1,0
48,07/05/2015,10:07,eey9,3,2,14.5,1.2,0,,,,
48,07/05/2015,10:07,eey9,3,3,10.5,1,0,,,,
48,07/05/2015,10:07,eey9,3,4,10.5,0.4,0,,,,
50,07/05/2015,09:31,eey9,1,0,,,,41,34,1,0
50,07/05/2015,09:31,eey9,1,3,16,1.4,0,,,,
50,07/05/2015,09:31,eey9,1,4,10.2,0.3,0,,,,
50,07/05/2015,09:31,eey9,2,0,,,,38,32,1,0
50,07/05/2015,09:32,eey9,2,3,16.4,1.7,0,,,,
50,07/05/2015,09:32,eey9,2,4,8.2,0.5,0,,,,
50,07/05/2015,09:33,eey9,3,0,,,,55,34,1,0
50,07/05/2015,09:33,eey9,3,2,14.2,1.5,0,,,,
50,07/05/2015,09:33,eey9,3,3,11.2,1.1,0,,,,
51,07/05/2015,11:30,eey9,1,0,,,,3,15,1,0
51,07/05/2015,11:30,eey9,1,1,7.5,1,1,,,,
51,07/05/2015,11:31,eey9,1,2,7.5,1.2,0,,,,
51,07/05/2015,11:31,eey9,1,3,4.5,0.3,0,,,,
51,07/05/2015,11:31,eey9,2,0,,,,8,10,1,0
51,07/05/2015,11:32,eey9,2,1,2,0.4,1,,,,
51,07/05/2015,11:32,eey9,2,2,7,0.7,0,,,,
51,07/05/2015,11:33,eey9,2,3,7.5,1,0,,,,
51,07/05/2015,11:33,eey9,3,0,,,,8,21,1,0
51,07/05/2015,11:34,eey9,3,1,0,0,1,,,,
51,07/05/2015,11:34,eey9,3,2,8.5,1.7,0,,,,
51,07/05/2015,11:35,eey9,3,3,8,1.7,0,,,,
51,07/05/2015,11:35,eey9,3,4,6,0.4,0,,,,
53,07/05/2015,10:12,eey9,1,0,,,,10,36,1,0
53,07/05/2015,10:12,eey9,1,2,12.5,1.4,0,,,,
53,07/05/2015,10:12,eey9,1,3,12.4,1.2,0,,,,
53,07/05/2015,10:12,eey9,1,4,11,0.4,0,,,,
53,07/05/2015,12:15,eey9,2,0,,,,1,26,1,0
53,07/05/2015,12:16,eey9,2,1,24.5,0.9,1,,,,
53,07/05/2015,12:16,eey9,2,2,18,1.2,0,,,,
53,07/05/2015,12:17,eey9,2,3,6,0.3,0,,,,
53,07/05/2015,10:12,eey9,3,0,,,,9,40,1,0
53,07/05/2015,10:13,eey9,3,2,13,1,0,,,,
53,07/05/2015,10:13,eey9,3,3,13.2,0.2,0,,,,
56,07/05/2015,11:48,eey9,1,0,,,,2,13,1,0
56,07/05/2015,11:49,eey9,1,1,6,1.8,1,,,,
56,07/05/2015,11:50,eey9,1,2,6.5,0.5,0,,,,
57,07/05/2015,10:07,eey9,1,0,,,,6,32,1,0
57,07/05/2015,10:08,eey9,1,3,17,0.7,0,,,,
57,07/05/2015,10:08,eey9,2,0,,,,6,28,1,0
57,07/05/2015,10:09,eey9,2,2,11,0.7,0,,,,
57,07/05/2015,10:09,eey9,2,3,2.5,0.2,0,,,,
57,07/05/2015,10:09,eey9,3,0,,,,7,30,1,0
57,07/05/2015,10:09,eey9,3,2,10.5,0.5,0,,,,
57,07/05/2015,10:09,eey9,3,3,5,0.2,0,,,,
58,07/05/2015,11:56,eey9,1,0,,,,2,28,1,0
58,07/05/2015,11:57,eey9,1,1,9.1,2,1,,,,
58,07/05/2015,11:58,eey9,1,2,14,2.1,0,,,,
58,07/05/2015,11:58,eey9,1,3,10.7,1.5,0,,,,
58,07/05/2015,11:58,eey9,1,4,4.5,0.2,0,,,,
58,07/05/2015,11:59,eey9,3,0,,,,10,17,1,0
58,07/05/2015,11:59,eey9,3,1,9.8,1.8,1,,,,
58,07/05/2015,12:00,eey9,3,2,8.3,0.8,0,,,,
61,07/05/2015,10:10,eey9,1,0,,,,19,30,1,0
61,07/05/2015,10:10,eey9,1,3,20,1.5,0,,,,
61,07/05/2015,10:10,eey9,1,4,15.8,1.1,0,,,,
61,07/05/2015,12:09,eey9,1,5,2,0.2,0,,,,
61,07/05/2015,10:10,eey9,2,0,,,,15,31,1,0
61,07/05/2015,10:11,eey9,2,2,16,1.5,0,,,,
61,07/05/2015,10:11,eey9,2,3,14.9,0.4,0,,,,
61,07/05/2015,10:11,eey9,3,0,,,,34,37,1,0
61,07/05/2015,10:11,eey9,3,2,10,1.5,1,,,,
61,07/05/2015,10:11,eey9,3,3,11,1.3,0,,,,
61,07/05/2015,12:13,eey9,3,4,7,0.3,0,,,,
62,07/05/2015,12:02,eey9,1,0,,,,1,17,1,0
62,07/05/2015,12:03,eey9,1,1,12.5,1.5,1,,,,
62,07/05/2015,12:03,eey9,1,2,13,1.2,0,,,,
62,07/05/2015,12:03,eey9,1,3,4.1,0.3,0,,,,
62,07/05/2015,12:04,eey9,2,0,,,,4,17,1,0
62,07/05/2015,12:04,eey9,2,1,7.5,0.8,1,,,,
62,07/05/2015,12:05,eey9,2,2,9,1.4,0,,,,
62,07/05/2015,12:06,eey9,2,3,8.6,0.7,0,,,,
62,07/05/2015,12:06,eey9,3,0,,,,7,17,1,0
62,07/05/2015,12:06,eey9,3,1,1.5,0.5,1,,,,
62,07/05/2015,12:07,eey9,3,2,6,1.2,0,,,,
62,07/05/2015,12:07,eey9,3,3,5,0.5,0,,,,
35,11/05/2015,07:15,eey9,1,0,,,,27,19,2,0
35,11/05/2015,07:16,eey9,1,2,11.5,1.2,0,,,,
35,11/05/2015,07:16,eey9,1,3,7.6,0.6,0,,,,
35,11/05/2015,07:17,eey9,2,0,,,,31,28,1,0
35,11/05/2015,07:17,eey9,2,2,11,1.1,1,,,,
35,11/05/2015,07:17,eey9,2,3,11,0.9,0,,,,
35,11/05/2015,07:17,eey9,2,4,6.7,0.5,0,,,,
35,11/05/2015,07:17,eey9,3,0,,,,22,32,1,0
35,11/05/2015,07:18,eey9,3,2,14.3,1,0,,,,
35,11/05/2015,07:18,eey9,3,3,7.5,0.5,0,,,,
36,11/05/2015,10:35,eey9,1,0,,,,1,14,1,0
36,11/05/2015,10:35,eey9,1,1,6.2,0.8,1,,,,
36,11/05/2015,10:35,eey9,1,2,5,0.5,0,,,,
36,11/05/2015,07:27,eey9,2,0,,,,6,21,1,0
36,11/05/2015,07:27,eey9,2,2,11,1.7,0,,,,
36,11/05/2015,10:37,eey9,2,3,9.7,1.2,0,,,,
36,11/05/2015,07:27,eey9,3,0,,,,3,25,1,0
36,11/05/2015,07:28,eey9,3,2,12,1.3,0,,,,
39,11/05/2015,06:57,eey9,1,0,,,,4,34,1,0
39,11/05/2015,06:57,eey9,1,2,14,0.4,0,,,,
39,11/05/2015,06:57,eey9,2,0,,,,6,36,1,0
39,11/05/2015,06:58,eey9,2,3,27.5,1.6,1,,,,
39,11/05/2015,06:58,eey9,2,4,23.5,0.8,0,,,,
39,11/05/2015,06:58,eey9,2,5,13.5,0.2,0,,,,
39,11/05/2015,06:59,eey9,3,0,,,,14,33,1,0
39,11/05/2015,07:00,eey9,3,2,10,0.5,0,,,,
40,11/05/2015,06:56,eey9,1,0,,,,1,31,1,0
40,11/05/2015,06:56,eey9,1,2,16,2.8,0,,,,
40,11/05/2015,06:56,eey9,1,3,9,2,0,,,,
40,11/05/2015,09:08,eey9,1,4,2,0.1,0,,,,
40,11/05/2015,09:08,eey9,2,0,,,,2,24,1,0
40,11/05/2015,09:11,eey9,2,1,4.5,1.8,1,,,,
40,11/05/2015,09:11,eey9,2,2,13.2,2.5,0,,,,
40,11/05/2015,09:11,eey9,2,3,15,1,0,,,,
40,11/05/2015,07:18,eey9,3,0,,,,14,24,1,0
40,11/05/2015,07:18,eey9,3,2,14.5,2.1,0,,,,
40,11/05/2015,07:18,eey9,3,3,12.1,1.4,0,,,,
40,11/05/2015,09:13,eey9,3,4,8.3,0.4,0,,,,
42,11/05/2015,07:00,eey9,1,0,,,,4,25,1,0
42,11/05/2015,07:00,eey9,1,1,11,1,1,,,,
42,11/05/2015,07:00,eey9,1,2,12,0.4,0,,,,
42,11/05/2015,09:25,eey9,2,0,,,,6,24,1,0
42,11/05/2015,09:29,eey9,2,1,3,1.6,1,,,,
42,11/05/2015,09:29,eey9,2,2,7,1.7,1,,,,
42,11/05/2015,09:30,eey9,2,3,6.5,0.4,0,,,,
42,11/05/2015,09:30,eey9,3,0,,,,4,21,1,0
42,11/05/2015,09:30,eey9,3,1,4,1.1,1,,,,
42,11/05/2015,09:31,eey9,3,2,5.5,0.6,0,,,,
44,11/05/2015,07:13,eey9,1,0,,,,10,27,1,0
44,11/05/2015,07:13,eey9,1,2,13.2,1.6,1,,,,
44,11/05/2015,07:14,eey9,1,3,14,1.7,0,,,,
44,11/05/2015,07:27,eey9,1,4,8.3,0.9,0,,,,
44,11/05/2015,07:14,eey9,2,0,,,,18,28,2,0
44,11/05/2015,07:14,eey9,2,2,17.4,2.2,0,,,,
44,11/05/2015,07:14,eey9,2,3,17,2.4,0,,,,
44,11/05/2015,07:14,eey9,2,4,9.8,0.7,0,,,,
44,11/05/2015,07:15,eey9,3,0,,,,5,23,2,0
44,11/05/2015,07:15,eey9,3,2,16.5,2.4,0,,,,
44,11/05/2015,07:27,eey9,3,3,12,1.4,0,,,,
46,11/05/2015,07:01,eey9,1,0,,,,14,49,1,0
46,11/05/2015,07:01,eey9,1,2,12.3,1.3,0,,,,
46,11/05/2015,09:33,eey9,1,3,11.2,0.2,0,,,,
46,11/05/2015,07:02,eey9,3,0,,,,13,30,1,0
46,11/05/2015,07:02,eey9,3,2,12.2,0.9,0,,,,
48,11/05/2015,07:05,eey9,1,0,,,,37,38,1,0
48,11/05/2015,07:05,eey9,1,2,12.3,1.4,1,,,,
48,11/05/2015,07:05,eey9,1,3,18,1.5,0,,,,
48,11/05/2015,07:07,eey9,1,4,12.2,1.2,0,,,,
48,11/05/2015,07:21,eey9,1,5,4.5,0.1,0,,,,
48,11/05/2015,07:05,eey9,2,0,,,,29,31,1,0
48,11/05/2015,07:06,eey9,2,2,15.6,1.4,1,,,,
48,11/05/2015,07:06,eey9,2,3,10.5,1.2,0,,,,
48,11/05/2015,07:06,eey9,2,4,8.9,0.4,0,,,,
48,11/05/2015,07:06,eey9,3,0,,,,23,34,1,0
48,11/05/2015,07:06,eey9,3,2,15.5,1.2,1,,,,
48,11/05/2015,07:07,eey9,3,3,17.6,1,0,,,,
48,11/05/2015,07:07,eey9,3,4,11,0.3,0,,,,
50,11/05/2015,07:02,eey9,1,0,,,,36,33,1,0
50,11/05/2015,07:03,eey9,1,3,21,1.6,0,,,,
50,11/05/2015,07:03,eey9,1,4,15.9,0.2,0,,,,
50,11/05/2015,07:03,eey9,2,0,,,,34,28,1,0
50,11/05/2015,07:04,eey9,2,3,19.5,1.7,0,,,,
50,11/05/2015,07:04,eey9,2,4,16.3,0.6,0,,,,
50,11/05/2015,07:04,eey9,3,0,,,,56,32,1,0
50,11/05/2015,07:04,eey9,3,2,18.9,1.7,1,,,,
50,11/05/2015,07:04,eey9,3,3,18.5,1.1,0,,,,
50,11/05/2015,09:47,eey9,3,4,3,0.2,0,,,,
51,11/05/2015,07:19,eey9,1,0,,,,14,18,1,0
51,11/05/2015,07:20,eey9,1,2,8.6,1.6,0,,,,
51,11/05/2015,07:20,eey9,1,3,7.8,0.6,0,,,,
51,11/05/2015,07:20,eey9,2,0,,,,14,21,1,0
51,11/05/2015,07:20,eey9,2,1,0,0,1,,,,
51,11/05/2015,07:20,eey9,2,2,7,0.7,1,,,,
51,11/05/2015,07:20,eey9,2,3,9.2,1.4,0,,,,
51,11/05/2015,09:39,eey9,2,4,2.3,0.4,0,,,,
51,11/05/2015,07:21,eey9,3,0,,,,16,28,1,0
51,11/05/2015,07:21,eey9,3,2,10,1.8,1,,,,
51,11/05/2015,07:21,eey9,3,3,14.5,1.8,0,,,,
51,11/05/2015,07:21,eey9,3,4,10.8,1.1,0,,,,
53,11/05/2015,07:12,eey9,1,0,,,,11,39,1,0
53,11/05/2015,07:12,eey9,1,2,13.8,1.4,0,,,,
53,11/05/2015,07:12,eey9,1,3,12.8,1.3,0,,,,
53,11/05/2015,07:12,eey9,1,4,11.6,0.1,0,,,,
53,11/05/2015,07:26,eey9,2,0,,,,1,33,1,0
53,11/05/2015,07:26,eey9,2,2,25,1.2,0,,,,
53,11/05/2015,07:26,eey9,2,3,16.6,0.4,0,,,,
53,11/05/2015,07:13,eey9,3,0,,,,9,40,2,0
53,11/05/2015,07:13,eey9,3,1,7.3,0.9,1,,,,
53,11/05/2015,07:13,eey9,3,2,22.2,1.1,1,,,,
53,11/05/2015,07:13,eey9,3,3,22.7,1.6,0,,,,
53,11/05/2015,10:24,eey9,3,4,17,0.7,0,,,,
56,11/05/2015,07:22,eey9,1,0,,,,2,17,1,0
56,11/05/2015,07:22,eey9,1,2,8.5,0.7,0,,,,
56,11/05/2015,09:56,eey9,2,0,,,,5,18,1,0
56,11/05/2015,09:57,eey9,2,1,1.5,0.8,1,,,,
56,11/05/2015,09:57,eey9,2,2,6.3,1,0,,,,
56,11/05/2015,09:57,eey9,2,3,4.7,0.3,0,,,,
57,11/05/2015,07:07,eey9,1,0,,,,8,31,2,0
57,11/05/2015,07:07,eey9,1,1,4.4,0.6,1,,,,
57,11/05/2015,07:08,eey9,1,2,7.2,0.7,0,,,,
57,11/05/2015,07:08,eey9,2,0,,,,5,31,1,0
57,11/05/2015,07:08,eey9,2,2,7.4,0.7,0,,,,
57,11/05/2015,07:09,eey9,3,0,,,,7,29,1,0
57,11/05/2015,07:09,eey9,3,2,11.1,0.4,0,,,,
58,11/05/2015,07:22,eey9,1,0,,,,12,28,1,0
58,11/05/2015,07:23,eey9,1,2,16.8,2.1,0,,,,
58,11/05/2015,07:23,eey9,1,3,15.7,1.8,0,,,,
58,11/05/2015,07:23,eey9,1,4,10.5,0.9,0,,,,
58,11/05/2015,10:05,eey9,2,0,,,,4,14,1,0
58,11/05/2015,10:06,eey9,2,1,4,0.5,1,,,,
58,11/05/2015,10:06,eey9,2,2,4.1,0.6,0,,,,
58,11/05/2015,07:23,eey9,3,0,,,,10,,1,0
58,11/05/2015,07:23,eey9,3,2,11.3,0.4,0,,,,
58,11/05/2015,10:07,eey9,3,3,3.8,0.5,0,,,,
61,11/05/2015,07:10,eey9,1,0,,,,32,30,1,0
61,11/05/2015,07:10,eey9,1,3,21.9,1.6,0,,,,
61,11/05/2015,07:10,eey9,1,4,20,1.3,0,,,,
61,11/05/2015,07:25,eey9,1,5,8,0.3,0,,,,
61,11/05/2015,07:11,eey9,2,0,,,,21,31,1,0
61,11/05/2015,07:11,eey9,2,2,20.5,1.5,0,,,,
61,11/05/2015,07:11,eey9,2,3,19.1,0.7,0,,,,
61,11/05/2015,07:11,eey9,3,0,,,,36,36,1,0
61,11/05/2015,07:12,eey9,3,3,13.1,1.5,0,,,,
61,11/05/2015,07:26,eey9,3,4,9.1,0.4,0,,,,
62,11/05/2015,07:23,eey9,1,0,,,,4,32,1,0
62,11/05/2015,07:24,eey9,1,2,19,1.7,0,,,,
62,11/05/2015,07:24,eey9,1,3,15.7,0.8,0,,,,
62,11/05/2015,07:24,eey9,2,0,,,,8,20,1,0
62,11/05/2015,07:24,eey9,2,2,13.5,1.4,0,,,,
62,11/05/2015,07:24,eey9,2,3,11,1.4,0,,,,
62,11/05/2015,10:12,eey9,2,4,4.3,0.2,0,,,,
62,11/05/2015,07:25,eey9,3,0,,,,7,15,1,0
62,11/05/2015,07:25,eey9,3,2,10.5,1.4,1,,,,
62,11/05/2015,07:25,eey9,3,3,10.8,1.4,0,,,,
62,11/05/2015,07:25,eey9,3,4,6.2,0.4,0,,,,
35,20/05/2015,07:15,eey9,1,0,,,,27,26,2,0
35,20/05/2015,07:16,eey9,1,2,20,1.3,1,,,,
35,20/05/2015,07:16,eey9,1,3,17.5,1.3,0,,,,
