EuroPheno.stock_id,pheno_date,time_taken,who,pseudo_rep_no,measurement_no,leaf_length_cm,leaf_width_cm,leaf_ligule,stem_count,canopy_height,stem_id,field_flowering_score
51,17/05/2011,,,0,0,,,,,47.0,,
51,17/05/2011,,,0,0,,,,,34.0,,
51,17/05/2011,,,0,0,,,,,35.0,,
53,17/05/2011,,,0,0,,,,,59.0,,
53,17/05/2011,,,0,0,,,,,60.0,,
53,17/05/2011,,,0,0,,,,,55.0,,
53,17/05/2011,,,0,0,,,,,16.0,,
56,17/05/2011,,,0,0,,,,,72.0,,
56,17/05/2011,,,0,0,,,,,52.0,,
56,17/05/2011,,,0,0,,,,,55.0,,
56,17/05/2011,,,0,0,,,,,74.0,,
57,17/05/2011,,,0,0,,,,,55.0,,
57,17/05/2011,,,0,0,,,,,61.0,,
57,17/05/2011,,,0,0,,,,,68.0,,
57,17/05/2011,,,0,0,,,,,60.0,,
58,17/05/2011,,,0,0,,,,,51.0,,
58,17/05/2011,,,0,0,,,,,12.0,,
58,17/05/2011,,,0,0,,,,,55.0,,
58,17/05/2011,,,0,0,,,,,49.0,,
61,17/05/2011,,,0,0,,,,,21.0,,
61,17/05/2011,,,0,0,,,,,21.0,,
61,17/05/2011,,,0,0,,,,,26.0,,
61,17/05/2011,,,0,0,,,,,20.0,,
62,17/05/2011,,,0,0,,,,,61.0,,
62,17/05/2011,,,0,0,,,,,68.0,,
62,17/05/2011,,,0,0,,,,,58.0,,
62,17/05/2011,,,0,0,,,,,77.0,,
35,25/05/2011,,,0,0,,,,11.82188464285715,,,
35,25/05/2011,,,1,0,,,,,,1,0
35,25/05/2011,,,1,1,4.5,0.6,1,,,,
35,25/05/2011,,,1,2,13.7,1.3,1,,,,
35,25/05/2011,,,1,3,28.5,1.5,1,,,,
35,25/05/2011,,,1,4,39.0,0.7,1,,,,
35,25/05/2011,,,1,5,38.0,1.7,0,,,,
35,25/05/2011,,,1,6,25.0,1.3,0,,,,
35,25/05/2011,,,1,7,12.1,0.4,0,,,,
35,25/05/2011,,,2,0,,,,,,1,0
35,25/05/2011,,,2,1,4.9,0.7,1,,,,
35,25/05/2011,,,2,2,20.1,1.2,1,,,,
35,25/05/2011,,,2,3,30.0,1.2,0,,,,
35,25/05/2011,,,2,4,19.5,0.9,0,,,,
35,25/05/2011,,,2,5,3.5,0.1,0,,,,
35,25/05/2011,,,3,0,,,,,,1,0
35,25/05/2011,,,3,1,8.5,1.2,1,,,,
35,25/05/2011,,,3,2,18.0,1.5,1,,,,
35,25/05/2011,,,3,3,30.4,1.7,1,,,,
35,25/05/2011,,,3,4,35.1,1.9,1,,,,
35,25/05/2011,,,3,5,43.1,2.0,0,,,,
35,25/05/2011,,,3,6,29.1,1.5,0,,,,
35,25/05/2011,,,3,7,17.6,0.6,0,,,,
36,25/05/2011,,,0,0,,,,20.10764785714285,,,
36,25/05/2011,,,1,0,,,,,,1,0
36,25/05/2011,,,1,1,2.6,0.7,1,,,,
36,25/05/2011,,,1,2,27.0,1.6,1,,,,
36,25/05/2011,,,1,3,28.2,2.7,1,,,,
36,25/05/2011,,,1,4,41.2,2.8,1,,,,
36,25/05/2011,,,1,5,47.9,3.0,1,,,,
36,25/05/2011,,,1,6,57.5,2.5,0,,,,
36,25/05/2011,,,1,7,43.6,2.3,0,,,,
36,25/05/2011,,,1,8,32.1,1.8,0,,,,
36,25/05/2011,,,1,9,6.5,0.1,0,,,,
36,25/05/2011,,,2,0,,,,,,1,0
36,25/05/2011,,,2,1,7.2,0.9,1,,,,
36,25/05/2011,,,2,2,18.1,1.3,1,,,,
36,25/05/2011,,,2,3,27.2,2.4,1,,,,
36,25/05/2011,,,2,4,44.6,2.1,1,,,,
36,25/05/2011,,,2,5,42.1,2.2,0,,,,
36,25/05/2011,,,2,6,25.9,1.2,0,,,,
36,25/05/2011,,,2,7,3.6,0.1,0,,,,
36,25/05/2011,,,3,0,,,,,,1,0
36,25/05/2011,,,3,1,15.2,1.3,1,,,,
36,25/05/2011,,,3,2,41.5,2.4,1,,,,
36,25/05/2011,,,3,3,61.5,2.5,1,,,,
36,25/05/2011,,,3,4,71.0,2.7,0,,,,
36,25/05/2011,,,3,5,49.5,2.2,0,,,,
36,25/05/2011,,,3,6,21.2,0.8,0,,,,
39,25/05/2011,,,0,0,,,,26.20061714285715,,,
39,25/05/2011,,,1,0,,,,,,1,0
39,25/05/2011,,,1,1,7.2,1.0,1,,,,
39,25/05/2011,,,1,2,17.0,1.4,1,,,,
39,25/05/2011,,,1,3,39.5,1.6,1,,,,
39,25/05/2011,,,1,4,48.5,1.5,0,,,,
39,25/05/2011,,,1,5,40.0,1.1,0,,,,
39,25/05/2011,,,1,6,20.4,0.6,0,,,,
39,25/05/2011,,,2,0,,,,,,1,0
39,25/05/2011,,,2,1,8.1,1.0,1,,,,
39,25/05/2011,,,2,2,24.6,1.8,1,,,,
39,25/05/2011,,,2,3,51.3,1.8,1,,,,
39,25/05/2011,,,2,4,54.3,1.9,0,,,,
39,25/05/2011,,,2,5,41.0,1.4,0,,,,
39,25/05/2011,,,2,6,14.5,0.2,0,,,,
39,25/05/2011,,,3,0,,,,,,1,0
39,25/05/2011,,,3,1,11.4,0.6,1,,,,
39,25/05/2011,,,3,2,35.5,2.0,1,,,,
39,25/05/2011,,,3,3,60.0,1.8,1,,,,
39,25/05/2011,,,3,4,61.5,1.7,0,,,,
39,25/05/2011,,,3,5,39.0,1.2,0,,,,
39,25/05/2011,,,3,6,18.2,0.6,0,,,,
40,25/05/2011,,,0,0,,,,5.44381892857145,,,
40,25/05/2011,,,1,0,,,,,,1,0
40,25/05/2011,,,1,1,13.5,2.5,1,,,,
40,25/05/2011,,,1,2,29.5,3.3,1,,,,
40,25/05/2011,,,1,3,48.1,3.4,1,,,,
40,25/05/2011,,,1,4,52.2,3.4,1,,,,
40,25/05/2011,,,1,5,58.5,3.4,0,,,,
40,25/05/2011,,,1,6,40.1,2.4,0,,,,
40,25/05/2011,,,1,7,25.5,1.2,0,,,,
40,25/05/2011,,,2,0,,,,,,1,0
40,25/05/2011,,,2,1,0.0,0.0,0,,,,
40,25/05/2011,,,2,2,0.0,0.0,0,,,,
40,25/05/2011,,,2,3,28.5,2.4,1,,,,
40,25/05/2011,,,2,4,46.0,2.4,1,,,,
40,25/05/2011,,,2,5,57.5,2.4,0,,,,
40,25/05/2011,,,2,6,44.9,2.2,0,,,,
40,25/05/2011,,,2,7,24.2,1.4,0,,,,
40,25/05/2011,,,3,0,,,,,,1,0
40,25/05/2011,,,3,1,0.0,0.0,0,,,,
40,25/05/2011,,,3,2,18.0,2.2,1,,,,
40,25/05/2011,,,3,3,33.6,2.4,1,,,,
40,25/05/2011,,,3,4,38.0,2.5,0,,,,
40,25/05/2011,,,3,5,34.8,2.1,0,,,,
40,25/05/2011,,,3,6,17.4,0.7,0,,,,
42,25/05/2011,,,0,0,,,,20.23789,,,
42,25/05/2011,,,1,0,,,,,,1,0
42,25/05/2011,,,1,1,4.9,0.7,1,,,,
42,25/05/2011,,,1,2,15.9,1.2,1,,,,
42,25/05/2011,,,1,3,32.2,1.8,1,,,,
42,25/05/2011,,,1,4,51.0,2.1,1,,,,
42,25/05/2011,,,1,5,46.5,1.9,0,,,,
42,25/05/2011,,,1,6,16.0,0.4,0,,,,
42,25/05/2011,,,2,0,,,,,,1,0
42,25/05/2011,,,2,1,14.5,2.1,1,,,,
42,25/05/2011,,,2,2,31.0,2.9,1,,,,
42,25/05/2011,,,2,3,51.4,2.9,1,,,,
42,25/05/2011,,,2,4,62.5,2.6,0,,,,
42,25/05/2011,,,2,5,54.0,2.2,0,,,,
42,25/05/2011,,,2,6,25.5,1.3,0,,,,
42,25/05/2011,,,3,0,,,,,,1,0
42,25/05/2011,,,3,1,34.5,2.4,1,,,,
42,25/05/2011,,,3,2,43.5,2.7,1,,,,
42,25/05/2011,,,3,3,73.2,2.9,1,,,,
42,25/05/2011,,,3,4,75.0,2.8,0,,,,
42,25/05/2011,,,3,5,51.0,2.5,0,,,,
42,25/05/2011,,,3,6,12.5,0.5,0,,,,
44,25/05/2011,,,0,0,,,,6.48881357142855,,,
44,25/05/2011,,,1,0,,,,,,1,0
44,25/05/2011,,,1,1,15.2,1.6,1,,,,
44,25/05/2011,,,1,2,35.1,1.9,1,,,,
44,25/05/2011,,,1,3,45.0,2.1,1,,,,
44,25/05/2011,,,1,4,49.5,2.2,0,,,,
44,25/05/2011,,,1,5,43.2,2.0,0,,,,
44,25/05/2011,,,1,6,15.8,0.2,0,,,,
44,25/05/2011,,,2,0,,,,,,1,0
44,25/05/2011,,,2,1,13.0,2.0,1,,,,
44,25/05/2011,,,2,2,21.2,1.7,1,,,,
44,25/05/2011,,,2,3,41.9,2.5,1,,,,
44,25/05/2011,,,2,4,50.5,2.5,1,,,,
44,25/05/2011,,,2,5,61.0,2.5,1,,,,
44,25/05/2011,,,2,6,63.0,2.7,0,,,,
44,25/05/2011,,,2,7,62.5,2.7,0,,,,
44,25/05/2011,,,2,8,36.0,1.8,0,,,,
44,25/05/2011,,,2,9,6.5,0.1,0,,,,
44,25/05/2011,,,3,0,,,,,,1,0
44,25/05/2011,,,3,1,14.0,1.6,1,,,,
44,25/05/2011,,,3,2,24.6,1.8,1,,,,
44,25/05/2011,,,3,3,31.0,2.2,1,,,,
44,25/05/2011,,,3,4,49.0,2.4,0,,,,
44,25/05/2011,,,3,5,33.5,1.9,0,,,,
44,25/05/2011,,,3,6,17.0,0.6,0,,,,
46,25/05/2011,,,0,0,,,,24.76538035714285,,,
46,25/05/2011,,,1,0,,,,,,1,0
46,25/05/2011,,,1,1,8.9,0.7,1,,,,
46,25/05/2011,,,1,2,32.2,1.5,1,,,,
46,25/05/2011,,,1,3,58.5,1.9,1,,,,
46,25/05/2011,,,1,4,69.9,2.1,0,,,,
46,25/05/2011,,,1,5,49.4,1.6,0,,,,
46,25/05/2011,,,1,6,25.5,0.9,0,,,,
46,25/05/2011,,,2,0,,,,,,1,0
46,25/05/2011,,,2,1,3.5,1.2,1,,,,
46,25/05/2011,,,2,2,27.0,2.2,1,,,,
46,25/05/2011,,,2,3,49.5,1.9,1,,,,
46,25/05/2011,,,2,4,45.0,1.8,1,,,,
46,25/05/2011,,,2,5,33.0,1.2,0,,,,
46,25/05/2011,,,2,6,14.0,0.6,0,,,,
46,25/05/2011,,,3,0,,,,,,1,0
46,25/05/2011,,,3,1,9.1,0.6,1,,,,
46,25/05/2011,,,3,2,7.5,0.7,1,,,,
46,25/05/2011,,,3,3,26.5,0.9,1,,,,
46,25/05/2011,,,3,4,40.0,1.1,0,,,,
46,25/05/2011,,,3,5,21.5,0.7,0,,,,
46,25/05/2011,,,3,6,4.5,0.1,0,,,,
48,25/05/2011,,,0,0,,,,15.42177,,,
48,25/05/2011,,,1,0,,,,,,1,0
48,25/05/2011,,,1,1,4.5,0.7,1,,,,
48,25/05/2011,,,1,2,20.9,1.3,1,,,,
48,25/05/2011,,,1,3,22.1,1.3,0,,,,
48,25/05/2011,,,1,4,18.4,0.9,0,,,,
48,25/05/2011,,,1,5,3.5,0.1,0,,,,
48,25/05/2011,,,2,0,,,,,,1,0
48,25/05/2011,,,2,1,8.0,1.1,1,,,,
48,25/05/2011,,,2,2,19.1,1.6,1,,,,
48,25/05/2011,,,2,3,26.0,1.7,1,,,,
48,25/05/2011,,,2,4,31.2,2.1,1,,,,
48,25/05/2011,,,2,5,39.0,2.2,1,,,,
48,25/05/2011,,,2,6,40.0,2.1,0,,,,
48,25/05/2011,,,2,7,27.5,1.6,0,,,,
48,25/05/2011,,,2,8,14.0,0.6,0,,,,
48,25/05/2011,,,3,0,,,,,,1,0
48,25/05/2011,,,3,1,0.0,0.0,0,,,,
48,25/05/2011,,,3,2,12.1,1.5,1,,,,
48,25/05/2011,,,3,3,19.0,2.0,1,,,,
48,25/05/2011,,,3,4,30.0,2.1,1,,,,
48,25/05/2011,,,3,5,42.0,2.3,1,,,,
48,25/05/2011,,,3,6,48.0,2.2,1,,,,
48,25/05/2011,,,3,7,38.0,2.1,0,,,,
48,25/05/2011,,,3,8,19.5,1.4,0,,,,
48,25/05/2011,,,3,9,7.0,0.1,0,,,,
50,25/05/2011,,,0,0,,,,15.5645525,,,
50,25/05/2011,,,1,0,,,,,,1,0
50,25/05/2011,,,1,1,9.7,0.9,1,,,,
50,25/05/2011,,,1,2,20.7,1.1,1,,,,
50,25/05/2011,,,1,3,26.2,1.2,0,,,,
50,25/05/2011,,,1,4,17.5,0.9,0,,,,
50,25/05/2011,,,1,5,4.5,0.2,0,,,,
50,25/05/2011,,,2,0,,,,,,1,0
50,25/05/2011,,,2,1,3.1,0.4,1,,,,
50,25/05/2011,,,2,2,14.7,0.8,1,,,,
50,25/05/2011,,,2,3,25.0,0.9,1,,,,
50,25/05/2011,,,2,4,9.5,0.9,0,,,,
50,25/05/2011,,,2,5,7.2,0.3,0,,,,
50,25/05/2011,,,3,0,,,,,,1,0
50,25/05/2011,,,3,1,6.0,1.1,1,,,,
50,25/05/2011,,,3,2,15.5,1.6,1,,,,
50,25/05/2011,,,3,3,31.0,1.7,1,,,,
50,25/05/2011,,,3,4,44.0,1.9,0,,,,
50,25/05/2011,,,3,5,39.8,1.6,0,,,,
50,25/05/2011,,,3,6,26.9,1.2,0,,,,
50,25/05/2011,,,3,7,10.4,0.3,0,,,,
51,25/05/2011,,,0,0,,,,5.69809285714285,,,
51,25/05/2011,,,1,0,,,,,,1,0
51,25/05/2011,,,1,1,2.2,1.1,1,,,,
51,25/05/2011,,,1,2,16.5,2.5,1,,,,
51,25/05/2011,,,1,3,31.0,3.0,1,,,,
51,25/05/2011,,,1,4,24.0,3.0,1,,,,
51,25/05/2011,,,1,5,37.0,3.0,1,,,,
51,25/05/2011,,,1,6,53.0,3.5,1,,,,
51,25/05/2011,,,1,7,49.0,3.4,1,,,,
51,25/05/2011,,,1,8,47.0,3.2,0,,,,
51,25/05/2011,,,1,9,30.0,2.0,0,,,,
51,25/05/2011,,,1,10,5.0,0.1,0,,,,
51,25/05/2011,,,2,0,,,,,,1,0
51,25/05/2011,,,2,1,0.0,0.0,0,,,,
51,25/05/2011,,,2,2,27.9,1.5,1,,,,
51,25/05/2011,,,2,3,37.5,1.9,1,,,,
51,25/05/2011,,,2,4,48.5,2.0,1,,,,
51,25/05/2011,,,2,5,47.5,2.1,0,,,,
51,25/05/2011,,,2,6,28.1,1.1,0,,,,
51,25/05/2011,,,2,7,7.0,0.1,0,,,,
51,25/05/2011,,,3,0,,,,,,1,0
51,25/05/2011,,,3,1,6.0,1.2,1,,,,
51,25/05/2011,,,3,2,20.0,1.4,1,,,,
51,25/05/2011,,,3,3,37.0,2.8,1,,,,
51,25/05/2011,,,3,4,44.0,2.7,1,,,,
51,25/05/2011,,,3,5,56.0,2.8,1,,,,
51,25/05/2011,,,3,6,60.0,3.1,0,,,,
51,25/05/2011,,,3,7,46.0,2.7,0,,,,
51,25/05/2011,,,3,8,31.0,1.9,0,,,,
51,25/05/2011,,,3,9,9.0,0.2,0,,,,
53,25/05/2011,,,0,0,,,,30.39943642857145,,,
53,25/05/2011,,,1,0,,,,,,1,0
53,25/05/2011,,,1,1,7.5,1.1,1,,,,
53,25/05/2011,,,1,2,13.0,1.5,1,,,,
53,25/05/2011,,,1,3,21.5,1.6,1,,,,
53,25/05/2011,,,1,4,39.5,1.2,1,,,,
53,25/05/2011,,,1,5,14.0,1.0,0,,,,
53,25/05/2011,,,1,6,13.5,0.7,0,,,,
53,25/05/2011,,,1,7,3.1,0.1,0,,,,
53,25/05/2011,,,2,0,,,,,,1,0
53,25/05/2011,,,2,1,3.0,0.7,1,,,,
53,25/05/2011,,,2,2,29.0,1.4,1,,,,
53,25/05/2011,,,2,3,56.0,1.6,1,,,,
53,25/05/2011,,,2,4,68.0,1.7,0,,,,
53,25/05/2011,,,2,5,43.0,1.4,0,,,,
53,25/05/2011,,,2,6,19.0,0.4,0,,,,
53,25/05/2011,,,3,0,,,,,,1,0
53,25/05/2011,,,3,1,4.0,0.7,1,,,,
53,25/05/2011,,,3,2,13.0,1.4,1,,,,
53,25/05/2011,,,3,3,37.0,1.4,1,,,,
53,25/05/2011,,,3,4,50.0,1.6,0,,,,
53,25/05/2011,,,3,5,49.0,1.4,0,,,,
53,25/05/2011,,,3,6,26.0,0.5,0,,,,
56,25/05/2011,,,0,0,,,,20.44442892857145,,,
56,25/05/2011,,,1,0,,,,,,1,0
56,25/05/2011,,,1,1,14.5,1.7,1,,,,
56,25/05/2011,,,1,2,30.4,2.2,1,,,,
56,25/05/2011,,,1,3,51.5,2.7,1,,,,
56,25/05/2011,,,1,4,60.4,2.7,0,,,,
56,25/05/2011,,,1,5,43.0,2.0,0,,,,
56,25/05/2011,,,1,6,15.0,0.7,0,,,,
56,25/05/2011,,,2,0,,,,,,1,0
56,25/05/2011,,,2,1,22.0,2.1,1,,,,
56,25/05/2011,,,2,2,41.0,2.5,1,,,,
56,25/05/2011,,,2,3,57.0,2.6,1,,,,
56,25/05/2011,,,2,4,65.0,2.5,0,,,,
56,25/05/2011,,,2,5,43.0,1.9,0,,,,
56,25/05/2011,,,2,6,18.0,0.9,0,,,,
56,25/05/2011,,,3,0,,,,,,1,0
56,25/05/2011,,,3,1,15.0,1.8,1,,,,
56,25/05/2011,,,3,2,0.0,0.0,0,,,,
56,25/05/2011,,,3,3,51.0,3.0,1,,,,
56,25/05/2011,,,3,4,69.0,3.0,1,,,,
56,25/05/2011,,,3,5,77.0,3.0,0,,,,
56,25/05/2011,,,3,6,63.0,2.9,0,,,,
56,25/05/2011,,,3,7,43.0,1.1,0,,,,
57,25/05/2011,,,0,0,,,,26.4617807142857,,,
57,25/05/2011,,,1,0,,,,,,1,0
57,25/05/2011,,,1,1,19.5,1.6,1,,,,
57,25/05/2011,,,1,2,41.0,1.7,1,,,,
57,25/05/2011,,,1,3,52.5,1.6,0,,,,
57,25/05/2011,,,1,4,37.0,1.1,0,,,,
57,25/05/2011,,,1,5,19.5,0.6,0,,,,
57,25/05/2011,,,2,0,,,,,,1,0
57,25/05/2011,,,2,1,0.0,0.0,0,,,,
57,25/05/2011,,,2,2,28.0,0.9,1,,,,
57,25/05/2011,,,2,3,46.0,1.4,1,,,,
57,25/05/2011,,,2,4,33.0,1.1,0,,,,
57,25/05/2011,,,2,5,20.0,0.6,0,,,,
57,25/05/2011,,,3,0,,,,,,1,0
57,25/05/2011,,,3,1,11.0,0.7,1,,,,
57,25/05/2011,,,3,2,30.0,1.7,1,,,,
57,25/05/2011,,,3,3,57.0,2.0,1,,,,
57,25/05/2011,,,3,4,57.0,2.0,0,,,,
57,25/05/2011,,,3,5,34.0,1.2,0,,,,
57,25/05/2011,,,3,6,5.0,0.1,0,,,,
58,25/05/2011,,,0,0,,,,6.83425714285715,,,
58,25/05/2011,,,1,0,,,,,,1,0
58,25/05/2011,,,1,1,28.9,2.9,1,,,,
58,25/05/2011,,,1,2,47.5,3.9,1,,,,
58,25/05/2011,,,1,3,60.6,3.4,1,,,,
58,25/05/2011,,,1,4,61.5,2.5,0,,,,
58,25/05/2011,,,1,5,43.0,2.5,0,,,,
58,25/05/2011,,,1,6,21.5,0.7,0,,,,
58,25/05/2011,,,2,0,,,,,,1,0
58,25/05/2011,,,2,1,15.0,2.0,1,,,,
58,25/05/2011,,,2,2,30.0,1.7,1,,,,
58,25/05/2011,,,2,3,43.0,2.8,1,,,,
58,25/05/2011,,,2,4,51.0,2.9,0,,,,
58,25/05/2011,,,2,5,42.0,2.1,0,,,,
58,25/05/2011,,,2,6,23.0,0.9,0,,,,
58,25/05/2011,,,3,0,,,,,,1,0
58,25/05/2011,,,3,1,0.0,0.0,0,,,,
58,25/05/2011,,,3,2,33.0,1.7,1,,,,
58,25/05/2011,,,3,3,48.0,1.7,1,,,,
58,25/05/2011,,,3,4,53.0,2.2,1,,,,
58,25/05/2011,,,3,5,49.0,2.4,0,,,,
58,25/05/2011,,,3,6,29.0,1.1,0,,,,
58,25/05/2011,,,3,7,5.0,0.1,0,,,,
61,25/05/2011,,,0,0,,,,12.4865517857143,,,
61,25/05/2011,,,1,0,,,,,,1,0
61,25/05/2011,,,1,1,6.6,0.7,1,,,,
61,25/05/2011,,,1,2,14.5,1.1,1,,,,
61,25/05/2011,,,1,3,20.9,1.1,0,,,,
61,25/05/2011,,,1,4,18.3,0.9,0,,,,
61,25/05/2011,,,1,5,7.4,0.2,0,,,,
61,25/05/2011,,,2,0,,,,,,1,0
61,25/05/2011,,,2,1,4.0,0.6,1,,,,
61,25/05/2011,,,2,2,18.0,0.9,1,,,,
61,25/05/2011,,,2,3,30.0,1.4,1,,,,
61,25/05/2011,,,2,4,32.0,1.1,0,,,,
61,25/05/2011,,,2,5,15.0,0.7,0,,,,
61,25/05/2011,,,3,0,,,,,,1,0
61,25/05/2011,,,3,1,4.0,1.1,1,,,,
61,25/05/2011,,,3,2,15.0,1.4,1,,,,
61,25/05/2011,,,3,3,19.0,1.6,1,,,,
61,25/05/2011,,,3,4,29.0,1.7,0,,,,
61,25/05/2011,,,3,5,21.0,1.1,0,,,,
61,25/05/2011,,,3,6,13.0,0.7,0,,,,
62,25/05/2011,,,0,0,,,,20.363625,,,
62,25/05/2011,,,1,0,,,,,,1,0
62,25/05/2011,,,1,1,12.0,1.5,1,,,,
62,25/05/2011,,,1,2,24.4,2.0,1,,,,
62,25/05/2011,,,1,3,39.0,1.8,1,,,,
62,25/05/2011,,,1,4,50.5,2.0,0,,,,
62,25/05/2011,,,1,5,48.8,1.6,0,,,,
62,25/05/2011,,,1,6,34.1,1.3,0,,,,
62,25/05/2011,,,2,0,,,,,,1,0
62,25/05/2011,,,2,1,21.0,2.5,1,,,,
62,25/05/2011,,,2,2,37.0,2.8,1,,,,
62,25/05/2011,,,2,3,52.0,2.9,1,,,,
62,25/05/2011,,,2,4,62.0,2.9,1,,,,
62,25/05/2011,,,2,5,67.0,2.4,0,,,,
62,25/05/2011,,,2,6,58.0,2.4,0,,,,
62,25/05/2011,,,2,7,35.0,1.7,0,,,,
62,25/05/2011,,,2,8,9.0,0.1,0,,,,
62,25/05/2011,,,3,0,,,,,,1,0
62,25/05/2011,,,3,1,15.0,1.5,1,,,,
62,25/05/2011,,,3,2,35.0,2.1,1,,,,
62,25/05/2011,,,3,3,11.0,2.2,1,,,,
62,25/05/2011,,,3,4,29.0,2.2,1,,,,
62,25/05/2011,,,3,5,46.0,2.6,0,,,,
62,25/05/2011,,,3,6,40.0,2.1,0,,,,
