Date,site_id,PAR,t_max,t_min,rainfall_mm
13/02/2014,BSBEC,1.029442549,8.12,2.208,5.427
14/02/2014,BSBEC,2.387605451,6.426,2.875,0.804
15/02/2014,BSBEC,1.183748835,9.05,3.098,3.618
16/02/2014,BSBEC,1.057993319,7.466,4.886,16.281
17/02/2014,BSBEC,4.104103648,8.61,4.421,0
18/02/2014,BSBEC,1.461438593,9.18,5.724,1.206
19/02/2014,BSBEC,2.76684211,9.46,6.229,0.402
20/02/2014,BSBEC,1.965819956,10.83,6.688,0.201
21/02/2014,BSBEC,4.546596659,10.03,5.326,1.005
22/02/2014,BSBEC,3.862599033,8.31,3.416,1.005
23/02/2014,BSBEC,2.059726945,8.48,6.219,0.804
24/02/2014,BSBEC,1.032692835,9.95,8.93,0.804
25/02/2014,BSBEC,3.997659956,10.52,4.78,4.824
26/02/2014,BSBEC,3.319692923,9.15,5.28,4.623
27/02/2014,BSBEC,4.482850549,8.7,4.694,2.814
28/02/2014,BSBEC,4.781894242,8.41,3.366,1.407
01/03/2014,BSBEC,3.694536791,7.531,1.803,1.407
02/03/2014,BSBEC,2.706164308,7.335,1.612,1.005
03/03/2014,BSBEC,1.220024176,9.01,5.382,2.01
04/03/2014,BSBEC,3.751087648,8.02,1.713,3.216
05/03/2014,BSBEC,3.881345934,8.14,3.578,3.015
06/03/2014,BSBEC,3.149863912,9.7,2.248,1.809
07/03/2014,BSBEC,0.929786637,10.17,6.794,1.809
08/03/2014,BSBEC,5.788330813,9.94,2.537,2.613
09/03/2014,BSBEC,5.06597222,14.63,5.533,3.015
10/03/2014,BSBEC,4.465563429,14.42,7.001,1.407
11/03/2014,BSBEC,6.770455912,12.28,4.709,0.804
12/03/2014,BSBEC,6.78324422,13.58,2.698,0.603
13/03/2014,BSBEC,6.630619253,11.93,3.548,0.402
14/03/2014,BSBEC,3.559323956,8.13,1.601,0.402
15/03/2014,BSBEC,2.007468396,7.228,0.823,0.402
16/03/2014,BSBEC,5.760893275,10.04,6.84,0.402
17/03/2014,BSBEC,2.372987868,8.44,6.406,0.402
18/03/2014,BSBEC,4.375136176,9.52,6.713,0.201
19/03/2014,BSBEC,3.227018637,10.16,6.88,0.402
20/03/2014,BSBEC,4.916122022,11.23,6.285,0.402
21/03/2014,BSBEC,1.86404044,9.64,6.269,6.432
22/03/2014,BSBEC,5.162256791,9.19,4.012,2.613
23/03/2014,BSBEC,6.03291244,7.102,2.229,3.015
24/03/2014,BSBEC,5.808393495,7.349,1.885,1.407
25/03/2014,BSBEC,4.159454242,8.05,0.864,1.005
26/03/2014,BSBEC,5.515084484,9.37,4.088,1.005
27/03/2014,BSBEC,5.655193319,9.63,3.149,0.804
28/03/2014,BSBEC,4.982194286,8.51,0.62,0.603
29/03/2014,BSBEC,4.030385934,9.43,2.35,0.603
30/03/2014,BSBEC,3.947140484,15.51,5.967,0.402
31/03/2014,BSBEC,5.937132659,18.69,10.56,0.402
01/04/2014,BSBEC,4.457711473,16.59,8.54,0.402
02/04/2014,BSBEC,7.396077363,15.72,4.138,0.201
03/04/2014,BSBEC,2.556041934,14.35,11.03,0.201
04/04/2014,BSBEC,2.240049758,12.99,8.47,0.201
05/04/2014,BSBEC,2.642674549,10.82,7.612,0.201
06/04/2014,BSBEC,2.73486778,13.45,9.04,0.201
07/04/2014,BSBEC,2.101865934,12.93,8.75,0.201
08/04/2014,BSBEC,3.67649644,10.57,6.925,0.201
09/04/2014,BSBEC,8.650360879,9.48,6.001,0.402
10/04/2014,BSBEC,8.795592,10.65,6.497,0.603
11/04/2014,BSBEC,5.559737143,10.97,5.467,0.402
12/04/2014,BSBEC,9.226818198,11.44,5.144,0.603
13/04/2014,BSBEC,3.405682286,9.42,4.644,0.402
14/04/2014,BSBEC,8.358426989,10.39,7.021,0.402
15/04/2014,BSBEC,9.689881055,11.02,6.552,0.603
16/04/2014,BSBEC,10.79606769,15.53,5.624,0.402
17/04/2014,BSBEC,10.64573723,15.81,4.083,0.402
18/04/2014,BSBEC,4.556426637,10.89,6.25,0.603
19/04/2014,BSBEC,11.15322804,12.24,3.36,0.402
20/04/2014,BSBEC,10.96960826,11.63,3.215,0.402
21/04/2014,BSBEC,3.461284484,12.84,4.972,0.402
22/04/2014,BSBEC,9.313056,17.76,7.632,0.402
23/04/2014,BSBEC,2.202265582,10.95,9.08,0.603
24/04/2014,BSBEC,3.546361582,12.43,7.974,0.402
25/04/2014,BSBEC,8.72207367,13.85,6.129,0.402
26/04/2014,BSBEC,4.846880176,13.12,6.068,0.603
27/04/2014,BSBEC,7.720873319,13.4,7.738,0.603
28/04/2014,BSBEC,7.449809934,13.94,7.884,0.402
29/04/2014,BSBEC,10.14703279,15.38,5.043,0.201
30/04/2014,BSBEC,8.254454242,16.62,7.071,0.201
01/05/2014,BSBEC,6.424330549,14.93,5.699,0
02/05/2014,BSBEC,6.476369143,12.71,9.45,0.201
03/05/2014,BSBEC,6.498732659,12.21,6.345,0
04/05/2014,BSBEC,4.950487385,12.78,7.107,0
05/05/2014,BSBEC,5.818958505,13.68,7.243,0.201
06/05/2014,BSBEC,4.154345407,14.39,6.819,0
07/05/2014,BSBEC,8.27349389,13.53,9.21,0
08/05/2014,BSBEC,7.633716923,12.23,9.34,0.201
09/05/2014,BSBEC,2.276217495,11.39,8.85,0
10/05/2014,BSBEC,6.728039209,11.64,9.19,0
11/05/2014,BSBEC,3.152857846,11.23,9.14,0.201
12/05/2014,BSBEC,2.453377055,9.65,8.01,0
13/05/2014,BSBEC,9.402155604,11.55,8.02,0
14/05/2014,BSBEC,10.04472633,12.31,7.904,0.201
15/05/2014,BSBEC,12.0139287,13.83,6.194,0
16/05/2014,BSBEC,9.101319824,15.81,8.6,0.201
17/05/2014,BSBEC,10.79442514,16.63,8.6,0
18/05/2014,BSBEC,12.34486681,16.59,6.669,0.201
19/05/2014,BSBEC,10.51783279,19.61,9.95,0.201
20/05/2014,BSBEC,6.196581099,20.17,10.08,0
21/05/2014,BSBEC,6.944231473,17.83,10.17,0.201
22/05/2014,BSBEC,13.04641582,15.09,7.314,0
23/05/2014,BSBEC,2.654848879,13.68,10.4,0.201
24/05/2014,BSBEC,4.828308923,13.58,8.96,0
25/05/2014,BSBEC,2.528125714,13,8.74,0
26/05/2014,BSBEC,4.990721143,14.35,7.552,0.201
27/05/2014,BSBEC,10.86839288,15.58,9.49,0
28/05/2014,BSBEC,3.72586233,13.52,9.16,0
29/05/2014,BSBEC,4.300702418,14.3,8.82,0.201
30/05/2014,BSBEC,4.373627341,15.33,10.61,0
31/05/2014,BSBEC,9.048016879,17.94,10.78,0
01/06/2014,BSBEC,9.485184264,15.65,9.71,0.201
02/06/2014,BSBEC,5.047668396,14.87,9.69,0
03/06/2014,BSBEC,4.715923253,15.91,11.4,0
04/06/2014,BSBEC,10.01068853,13.55,9.61,0
05/06/2014,BSBEC,3.782116484,12.1,8.28,0.201
06/06/2014,BSBEC,11.95661037,13.61,7.127,0.603
07/06/2014,BSBEC,5.678708044,19.94,6.391,0
08/06/2014,BSBEC,6.663749538,17.95,12.75,11.658
09/06/2014,BSBEC,8.358214154,18.08,11.87,0
10/06/2014,BSBEC,7.076061099,19.09,12.33,7.839
11/06/2014,BSBEC,9.663653275,17.45,11.88,3.618
12/06/2014,BSBEC,12.51675218,16.54,11.62,0
13/06/2014,BSBEC,14.14530356,18.78,9.63,0
14/06/2014,BSBEC,13.20871569,17.54,8.82,0
15/06/2014,BSBEC,10.85742593,20.37,10.8,0
16/06/2014,BSBEC,12.31873002,19.01,12.26,0
17/06/2014,BSBEC,8.473589802,19.57,10.92,0
18/06/2014,BSBEC,9.845603604,20.93,9.17,0
19/06/2014,BSBEC,11.7029876,19.54,12.09,0
20/06/2014,BSBEC,10.73574831,18.27,12.45,0
21/06/2014,BSBEC,11.47282813,16.79,11.03,0
22/06/2014,BSBEC,12.9063244,18.64,7.5,0
23/06/2014,BSBEC,14.46766338,18.32,6.704,0
24/06/2014,BSBEC,13.96691842,20.73,9.21,0
25/06/2014,BSBEC,13.1393876,18.77,8.84,0
26/06/2014,BSBEC,9.184986198,20.61,11.47,0
27/06/2014,BSBEC,8.37111244,20.54,12.01,1.809
28/06/2014,BSBEC,6.397074198,17.54,10.43,6.231
29/06/2014,BSBEC,6.923686154,17,9.8,1.005
30/06/2014,BSBEC,10.88569741,18.87,8.2,0.402
01/07/2014,BSBEC,8.407541275,20.05,5.432,0
02/07/2014,BSBEC,8.734596132,21.95,12.16,0
03/07/2014,BSBEC,10.17719921,20.48,11.32,0
04/07/2014,BSBEC,3.048976879,16.75,14.72,2.412
05/07/2014,BSBEC,2.602182066,16.24,14.6,9.447
06/07/2014,BSBEC,13.44103358,18.66,10.03,2.211
07/07/2014,BSBEC,12.74757864,16.63,8.43,0
08/07/2014,BSBEC,7.880325626,16.72,10.51,0.402
09/07/2014,BSBEC,9.496968527,16.45,10.36,8.844
10/07/2014,BSBEC,9.474369231,17.12,10.03,0
11/07/2014,BSBEC,11.53994084,18.61,9.51,0
12/07/2014,BSBEC,9.274088176,19.41,11.1,0
13/07/2014,BSBEC,2.960624176,17.83,13.23,6.834
14/07/2014,BSBEC,8.671769407,17.86,10.11,5.025
15/07/2014,BSBEC,3.072628484,17.21,9.86,3.618
16/07/2014,BSBEC,12.54534251,20.25,10.03,0
17/07/2014,BSBEC,3.687940484,18.82,10.83,0.804
18/07/2014,BSBEC,12.94142479,25.31,10.53,0
19/07/2014,BSBEC,12.66770453,25.59,16.36,0.201
20/07/2014,BSBEC,3.268434462,18.2,13.55,6.432
21/07/2014,BSBEC,8.329984615,20.44,13.6,0
22/07/2014,BSBEC,12.54220774,22.62,12.45,0
23/07/2014,BSBEC,12.68095648,24.7,12.49,0
24/07/2014,BSBEC,12.14364501,28,13.55,0
25/07/2014,BSBEC,11.93836589,29.36,15.64,0
26/07/2014,BSBEC,12.35878813,29.66,14.76,0
27/07/2014,BSBEC,9.773398681,25.37,14.04,0.201
28/07/2014,BSBEC,10.92464387,20.34,14.06,1.206
29/07/2014,BSBEC,8.763722901,20.86,13.06,7.236
30/07/2014,BSBEC,6.643543648,20.28,11.4,0
31/07/2014,BSBEC,11.75780571,20,13.67,0
01/08/2014,BSBEC,5.23421011,19.91,13.52,0
02/08/2014,BSBEC,3.203840967,18.45,14.05,19.092
03/08/2014,BSBEC,5.795711209,18.96,12.76,10.653
04/08/2014,BSBEC,11.74520492,19.4,11.73,0
05/08/2014,BSBEC,9.244291253,20.54,11.82,0
06/08/2014,BSBEC,7.871324044,22.03,11.26,5.226
07/08/2014,BSBEC,6.44085811,19.77,14.46,5.025
08/08/2014,BSBEC,11.20515191,20.95,10.19,0
09/08/2014,BSBEC,10.35734004,21.95,9.61,0
10/08/2014,BSBEC,9.064428923,19.81,12.24,6.432
11/08/2014,BSBEC,3.810235253,16.32,11.87,18.693
12/08/2014,BSBEC,8.798680088,18.17,13.43,0.201
13/08/2014,BSBEC,9.570862681,17.69,12.54,0.402
14/08/2014,BSBEC,3.298918154,15.28,12.76,1.005
15/08/2014,BSBEC,8.776678154,17.75,12.49,4.02
16/08/2014,BSBEC,8.103686242,17.31,8.42,0
17/08/2014,BSBEC,4.656826286,15.49,10.67,0
18/08/2014,BSBEC,8.269040967,16.57,11.6,2.01
19/08/2014,BSBEC,8.163123429,16.4,11.91,0.603
20/08/2014,BSBEC,6.617084044,15.09,9.81,5.025
21/08/2014,BSBEC,7.315904176,16.16,7.097,6.834
22/08/2014,BSBEC,5.437943209,15.27,7.732,4.221
23/08/2014,BSBEC,8.060285275,16.03,11.05,0
24/08/2014,BSBEC,8.998460308,15.42,8.77,0.804
25/08/2014,BSBEC,4.504773363,16.23,8.36,1.206
26/08/2014,BSBEC,2.860545758,16.65,10.93,3.015
27/08/2014,BSBEC,5.028732396,18.74,12.43,0
28/08/2014,BSBEC,5.941537319,17.7,10.73,0
29/08/2014,BSBEC,6.945491868,18.77,13.16,3.417
30/08/2014,BSBEC,2.376256352,15.59,13.66,2.211
31/08/2014,BSBEC,2.509715077,14.99,13.03,0.201
01/09/2014,BSBEC,7.866280088,18.77,12.47,0
02/09/2014,BSBEC,6.493907077,18.86,8.84,14.874
03/09/2014,BSBEC,9.818186637,22.71,6.002,0
04/09/2014,BSBEC,5.038947692,22.68,13.73,0
05/09/2014,BSBEC,9.318520088,23.58,11.37,0
06/09/2014,BSBEC,7.959209934,21.23,9.78,0
07/09/2014,BSBEC,7.081060747,18.53,7.526,0
08/09/2014,BSBEC,9.524686945,18.84,5.139,0
09/09/2014,BSBEC,9.039624527,18.39,4.81,0
10/09/2014,BSBEC,9.155509714,19.94,6.35,0
11/09/2014,BSBEC,8.423987341,22.24,8.33,0
12/09/2014,BSBEC,7.328373626,21.76,9.4,0
13/09/2014,BSBEC,4.140981099,18.86,8.27,0
14/09/2014,BSBEC,6.01763578,21.16,10.06,0
15/09/2014,BSBEC,6.460744352,20.04,10.97,0
16/09/2014,BSBEC,2.682102066,17.31,9.28,0
17/09/2014,BSBEC,6.428669538,22.14,10.35,0
18/09/2014,BSBEC,6.826007473,22.12,14.09,0
19/09/2014,BSBEC,6.657796484,24.51,13.84,0
20/09/2014,BSBEC,3.60781556,21.26,14.99,1.809
21/09/2014,BSBEC,2.514327033,17.7,11.79,1.407
22/09/2014,BSBEC,7.774810813,20.89,7.757,0
23/09/2014,BSBEC,5.436737407,19.12,6.598,0
24/09/2014,BSBEC,1.941885099,16.36,8.36,2.01
25/09/2014,BSBEC,5.458417319,15.95,8.29,1.206
26/09/2014,BSBEC,1.250178725,15.32,7.52,1.407
27/09/2014,BSBEC,3.840779868,17.01,9.41,0
28/09/2014,BSBEC,2.837879209,19.23,8.76,0
29/09/2014,BSBEC,6.596221451,20.59,11.58,0
30/09/2014,BSBEC,1.264505143,15.91,10.28,5.829
01/10/2014,BSBEC,4.71881433,20.01,11.83,2.01
02/10/2014,BSBEC,1.826190593,16.24,9.06,0.603
03/10/2014,BSBEC,5.870666374,19.33,4.25,0
04/10/2014,BSBEC,3.537670945,18.63,11.43,0
05/10/2014,BSBEC,4.208024967,15.94,7.52,14.472
06/10/2014,BSBEC,2.988596571,14.59,6.698,0.402
07/10/2014,BSBEC,4.276769143,14.96,6.744,3.216
08/10/2014,BSBEC,4.313187692,12.59,6.406,7.437
09/10/2014,BSBEC,1.880166066,13.27,7.854,7.437
10/10/2014,BSBEC,2.178197011,12.74,9.41,9.849
11/10/2014,BSBEC,3.823327385,15.18,7.122,1.608
12/10/2014,BSBEC,3.084572571,14.33,6.804,0.804
13/10/2014,BSBEC,4.992390593,16.3,4.518,0.201
14/10/2014,BSBEC,1.328388132,11.92,8.19,0
15/10/2014,BSBEC,2.374875692,14.4,7.631,0.603
16/10/2014,BSBEC,1.653069363,13.06,9.15,1.005
17/10/2014,BSBEC,2.299389626,16.33,9.77,12.261
18/10/2014,BSBEC,2.68860422,17.09,11.6,0.804
19/10/2014,BSBEC,3.200464088,17.84,14.21,0.402
20/10/2014,BSBEC,2.755071297,14.87,12.51,3.819
21/10/2014,BSBEC,1.155509011,12.59,10.87,5.829
22/10/2014,BSBEC,2.049025846,12.8,8.78,6.432
23/10/2014,BSBEC,1.617538549,12.46,8.85,0
24/10/2014,BSBEC,0.468915429,14.35,10.44,1.608
25/10/2014,BSBEC,0.978605011,12.91,10.14,4.02
26/10/2014,BSBEC,2.105101187,12.74,8.62,4.623
27/10/2014,BSBEC,1.452217055,14.25,10.95,0.201
28/10/2014,BSBEC,0.457434989,15.22,13.47,0
29/10/2014,BSBEC,1.249516484,15.62,10.1,7.236
30/10/2014,BSBEC,1.570377758,12.06,5.759,0.402
31/10/2014,BSBEC,1.113625582,16.6,12.1,0.201
01/11/2014,BSBEC,2.53662567,20.29,12.92,4.02
02/11/2014,BSBEC,2.329955604,14.3,9.85,4.824
03/11/2014,BSBEC,2.082181451,13.27,7.475,11.859
04/11/2014,BSBEC,3.006469187,11.54,4.69,10.251
05/11/2014,BSBEC,2.143532571,10.49,2.619,3.216
06/11/2014,BSBEC,3.428758681,12.49,2.552,0.201
07/11/2014,BSBEC,1.335168791,12.42,3.335,0
08/11/2014,BSBEC,0.744348659,12.57,6.935,23.316
09/11/2014,BSBEC,1.358467516,12.28,6.068,4.221
10/11/2014,BSBEC,2.401268835,12.27,5.714,5.226
11/11/2014,BSBEC,1.297352967,10.88,5.628,2.613
12/11/2014,BSBEC,0.767406066,11.82,10.06,1.809
13/11/2014,BSBEC,2.299988571,11.99,7.819,1.206
14/11/2014,BSBEC,0.704352264,13.24,8.86,0.201
15/11/2014,BSBEC,2.637414593,12.96,8.82,0.603
16/11/2014,BSBEC,2.295584703,12.53,5.865,2.01
17/11/2014,BSBEC,1.074827868,10.58,4.982,0
18/11/2014,BSBEC,0.474580484,10.18,7.455,1.608
19/11/2014,BSBEC,2.597303473,11.94,5.643,0
20/11/2014,BSBEC,1.251705758,10.37,7.299,0.402
21/11/2014,BSBEC,2.359223209,11.41,5.663,0
22/11/2014,BSBEC,0.36444422,10.45,6.663,6.834
23/11/2014,BSBEC,1.263888791,12.3,7.41,3.618
24/11/2014,BSBEC,1.01565811,9.29,2.123,0.603
25/11/2014,BSBEC,1.565418462,9.54,0.721,0
26/11/2014,BSBEC,1.684611692,7.506,0.984,0.201
27/11/2014,BSBEC,0.628241934,7.42,3.901,0
28/11/2014,BSBEC,2.170979604,10.13,2.198,0
29/11/2014,BSBEC,1.499734681,11.91,7.026,0.201
30/11/2014,BSBEC,1.751391297,14.48,7.732,0
01/12/2014,BSBEC,1.320756923,11.2,3.986,0.402
02/12/2014,BSBEC,1.508523429,10.41,2.683,0.201
03/12/2014,BSBEC,1.929009758,8.72,1.637,0.402
04/12/2014,BSBEC,1.959843956,9.7,-0.704,0
05/12/2014,BSBEC,0.472510681,5.199,-0.922,0.201
06/12/2014,BSBEC,0.869030505,6.925,0.53,1.809
07/12/2014,BSBEC,0.870651692,8.23,1.176,2.412
08/12/2014,BSBEC,0.784008791,9.65,5.204,5.427
09/12/2014,BSBEC,0.836725451,5.926,2.689,2.412
10/12/2014,BSBEC,0.337585055,10.8,1.085,6.432
11/12/2014,BSBEC,0.773027604,8.13,5.184,1.809
12/12/2014,BSBEC,0.39495956,7.244,5.295,6.03
13/12/2014,BSBEC,0.544589011,5.229,4.295,0
14/12/2014,BSBEC,NA,NA,NA,NA
15/12/2014,BSBEC,NA,NA,NA,NA
16/12/2014,BSBEC,NA,NA,NA,NA
17/12/2014,BSBEC,NA,NA,NA,NA
18/12/2014,BSBEC,NA,NA,NA,NA
19/12/2014,BSBEC,NA,NA,NA,NA
20/12/2014,BSBEC,0.188033143,7.652,6.467,0.804
21/12/2014,BSBEC,1.077036923,8.11,6.79,0
22/12/2014,BSBEC,0.378308571,10.35,6.86,6.03
23/12/2014,BSBEC,0.188106725,10.74,9.91,0.402
24/12/2014,BSBEC,0.275538462,10.76,9.45,6.03
25/12/2014,BSBEC,1.35644044,10.35,5.907,5.829
26/12/2014,BSBEC,1.268060835,7.117,3.704,0.201
27/12/2014,BSBEC,0.223256967,7.652,2.567,16.281
28/12/2014,BSBEC,0.817155692,5.486,-0.34,3.216
29/12/2014,BSBEC,1.832661099,6.209,-1.779,0.201
30/12/2014,BSBEC,1.681323429,6.674,-2.147,0.402
31/12/2014,BSBEC,1.592560879,8.8,1.647,0
